"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","3_1"
"1800004",-85741.25304365158,"unknown",-85734.8629052639,-85728.34915733337,0.0,7.077145576477051,49.85030746459961,57.64016819000244,72.54916262626648,78.37243103981018,85.86060500144958,"unknown",92.0714225769043,98.36808681488037,103.04064416885376,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.27219438552856,"unknown","unknown",116.53076553344727,"",""
"7b3c431",-73686.70997357368,"unknown",-73679.74537944794,-73674.15846443176,0.0,6.774279356002808,12.014261245727539,18.830226182937622,28.14176058769226,34.526230812072754,55.98219418525696,"unknown",63.00069808959961,69.51161575317383,71.48845219612122,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",77.59348940849304,"unknown","unknown",83.87842583656311,"",""
"2457ed6",-304792.19080638885,"unknown",-304785.94658756256,-304780.1532804966,0.0,6.228707313537598,10.578803062438965,17.972750186920166,30.869995832443237,37.28300857543945,51.94073152542114,"unknown",57.37358355522156,62.77078056335449,65.53628754615784,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.56197500228882,"unknown","unknown",79.15320825576782,"",""
"c4bba29",-291.9831268787384,"unknown",-284.93267917633057,-278.3074281215668,0.0,6.762150764465332,57.81029033660889,65.34695148468018,78.89373254776001,85.29551148414612,114.60168552398682,"unknown",120.46830081939697,127.0650064945221,129.38370537757874,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",136.12423634529114,"unknown","unknown",142.86340761184692,"",""
"2dffb9e",-15.855112314224243,"unknown",-9.815203189849854,-3.8999078273773193,0.0,5.90735125541687,11.720392942428589,19.94372057914734,28.83929967880249,34.251628398895264,48.9108202457428,"unknown",55.82565259933472,62.33686327934265,64.53047370910645,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.86976742744446,"unknown","unknown",77.03374743461609,"",""
"7a35b75",-231.5504846572876,"unknown",-225.53817868232727,-218.7077853679657,0.0,5.82200813293457,16.082184314727783,24.862914323806763,36.88105297088623,42.31520986557007,64.52940821647644,"unknown",70.93090987205505,76.42908525466919,78.3709123134613,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.2633605003357,"unknown","unknown",91.09052062034607,"",""
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d09321f",-296320.72062301636,"unknown",-296314.98315119743,-296308.56639170647,0.0,6.2389490604400635,8.481882810592651,16.770086526870728,25.465059518814087,32.03330874443054,42.88615918159485,"unknown",48.442585945129395,53.83486557006836,54.79635548591614,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",60.738728046417236,"unknown","unknown",67.38960862159729,"",""
"58b1c8e",-16.411020040512085,"unknown",-9.899643659591675,-3.5609278678894043,0.0,6.189061403274536,11.142058372497559,18.89644145965576,31.16115641593933,38.08959484100342,73.53821325302124,80.62620806694031,"unknown",87.64200782775879,89.30152750015259,95.16322469711304,107.46264028549194,113.47999501228333,"unknown",118.97808480262756,123.30936241149902,"unknown","unknown","unknown","unknown",130.2704212665558,"unknown",137.21622371673584,"",""
"bf3dfcf",-727.974276304245,"unknown",-721.6208107471466,-715.814311504364,0.0,7.266072511672974,23.97225332260132,32.96002531051636,52.93504285812378,59.43210291862488,278.3754155635834,"unknown",285.5484118461609,291.49739122390747,293.33943128585815,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",299.8652539253235,"unknown","unknown",306.9897301197052,"",""
"80e625f",-340501.6943845749,"unknown",-340494.76881861687,-340487.66801452637,0.0,5.9610817432403564,10.438539266586304,20.06817936897278,29.9948992729187,36.5837676525116,48.62426686286926,"unknown",55.35201907157898,61.63964104652405,66.37938570976257,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.57922649383545,"unknown","unknown",79.11381959915161,"",""
