"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","9A","9B","10","11","12A","12B","13_1","13_2","13_3","15"
"98ecb86",-1279.3834400177002,-1272.6236217021942,-1267.296456336975,-1260.83665060997,0.0,5.869832515716553,11.877811431884766,19.158007383346558,27.89733910560608,33.330211877822876,43.538201093673706,49.652523040771484,"unknown",56.10535383224487,61.479742765426636,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",68.76777625083923,"unknown","unknown",75.30292892456055
"7636563",-476.1638853549957,-469.01963901519775,-462.52498722076416,-455.86098742485046,0.0,5.724864482879639,7.351593971252441,12.889417886734009,21.00882649421692,27.868935108184814,36.53602647781372,43.75388836860657,"unknown",50.19291663169861,51.81748819351196,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",57.55521011352539,"unknown","unknown",63.40743684768677
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6e93efd",-2259.976417541504,-2253.281583070755,-2247.8752706050873,-2241.9483048915863,0.0,5.693585157394409,3374.078358411789,3381.4676082134247,3558.5293390750885,3564.3164851665497,3567.214383125305,3573.6584634780884,"unknown",3580.4781193733215,8699.861324310303,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",8706.400839805603,"unknown","unknown",8711.92129778862
"5a4afae","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6bac72b",-3322.2992594242096,-3315.9749569892883,-3310.477399587631,-3303.7264273166656,0.0,5.671386957168579,9.214941501617432,15.414539098739624,22.793824434280396,29.953362226486206,35.35590863227844,41.98605227470398,"unknown",47.317100048065186,49.82557010650635,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",55.30383110046387,"unknown","unknown",61.12064075469971
"c9285e4","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd4b2f4",-3065.497625350952,-3058.348707675934,-3050.2059931755066,-3043.309400320053,0.0,6.4736833572387695,9.120014429092407,16.381949424743652,25.863006353378296,31.61370277404785,40.26975440979004,46.51239252090454,"unknown",52.781585931777954,55.40872502326965,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",60.8497371673584,"unknown","unknown",66.09584093093872
"bd650e8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b0e3caa","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45f7f6c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1df700a","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3a396c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79b129c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d85b5c4","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43b56f8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ecbabb","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c9c92b5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f9b9236",-11077.529897928238,-11070.746853590012,-11064.6950340271,-11059.13996052742,0.0,6.573122024536133,8.421475648880005,13.624454975128174,26.486984968185425,32.760265588760376,55.84551215171814,61.273133277893066,"unknown",67.60119557380676,69.54627299308777,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",76.99352693557739,"unknown","unknown",82.83408737182617
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d","","","","","","","","","","","","","","","","","","","","","","","","","",""
"912afde","","","","","","","","","","","","","","","","","","","","","","","","","",""
