"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","3_1","2_1"
"446ad6c",-1552.4392545223236,"unknown",-1545.4643223285675,-1538.337290763855,0.0,6.647266149520874,11.698693037033081,18.468517303466797,39.961562156677246,47.127198934555054,77.52669620513916,"unknown",84.93357419967651,91.26325058937073,93.34884309768677,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",100.18239331245422,"unknown","unknown",106.76073431968689,"",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-22925.433562994003,"unknown",-22918.310613632202,-22911.346598386765,0.0,5.7303688526153564,20.06574845314026,25.406232357025146,61.66578412055969,68.62253999710083,91.78531265258789,"unknown",97.30322694778442,103.8866913318634,120.2140474319458,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",126.73982763290405,"unknown","unknown",132.46633672714233,"",""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-214283.47956109047,"unknown",-214276.46151733398,-214270.5865418911,0.0,5.485706806182861,8.529438972473145,15.605516910552979,26.998218059539795,32.527185916900635,52.94721269607544,"unknown",59.603872537612915,65.14336657524109,67.39935088157654,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.0075626373291,"unknown","unknown",79.40338850021362,"",""
"2ee7f92",-6958.255851507187,"unknown",-6951.78787612915,-6945.474427461624,0.0,7.489191293716431,48.518893003463745,55.56313729286194,91.2634916305542,97.3355278968811,109.97958302497864,"unknown",116.08917593955994,122.11342692375183,199.30507612228394,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",204.86594414710999,"unknown","unknown",211.15866875648499,"",""
"89d63ed",-41.68578481674194,"unknown",-35.351670265197754,-29.064129114151,0.0,5.731446027755737,7.457716703414917,13.319677829742432,15.655519247055054,21.99380874633789,32.19902944564819,"unknown",37.80059766769409,44.26334834098816,47.253820180892944,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",53.14702224731445,"unknown","unknown",59.09139966964722,"",""
"c0a644e",-83723.94453692436,"unknown",-83668.12342905998,-83613.32142567635,0.0,6.277273893356323,418030.1899344921,418036.60061073303,418045.4978995323,418050.8981063366,418065.1413574219,"unknown",418070.5398840904,418077.2190384865,418088.74587249756,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",418094.667637825,"unknown","unknown",418101.4078490734,166629.3408563137,""
"80f558b",-4327910.5639534,"unknown",-4327903.3503267765,-4327896.858361483,0.0,6.025667905807495,11.196609258651733,17.860440731048584,28.424007177352905,34.77000880241394,51.591784715652466,"unknown",57.79113698005676,63.30618667602539,65.58082699775696,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.63447570800781,"unknown","unknown",78.40839767456055,"",""
"87e4f18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
