"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","x_3","12A","12B","13_1","13_2","13_3","15","3_1","2_1"
"d135983",-12607.425956964493,"unknown",-12600.344702720642,-12594.623008966446,0.0,7.019603967666626,13.901857614517212,22.75443196296692,38.62088656425476,45.270819425582886,59.92157316207886,66.29960179328918,"unknown",72.50434041023254,76.98696422576904,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",83.5858633518219,"unknown","unknown",89.48278546333313,"",""
"814517e",-30.160231590270996,"unknown",-24.752028465270996,-15.80647349357605,0.0,10.11909556388855,16.95124650001526,24.930361032485962,51.175716161727905,57.88037157058716,169.0464358329773,175.9283332824707,"unknown",182.98888993263245,186.8101465702057,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",209.6981725692749,"unknown","unknown",231.10911965370178,"",""
"53deb5c",-218396.47970223427,"unknown",-218389.30737304688,-218383.630423069,0.0,6.540379047393799,21.63641381263733,28.969139337539673,57.0305380821228,63.400383949279785,73.6732542514801,80.21845626831055,"unknown",87.10405111312866,89.17462587356567,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",96.4139244556427,"unknown","unknown",103.29476881027222,"",""
"e4cf342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c1a9909",-16648.705508470535,"unknown",-16641.614934682846,-16635.05880522728,0.0,6.5770347118377686,8.288482666015625,15.248488664627075,26.839807510375977,33.04526925086975,47.062758922576904,53.537991523742676,"unknown",59.774850845336914,61.58188772201538,67.0158166885376,75.55628395080566,"unknown",81.04307985305786,87.32372379302979,89.55929708480835,"unknown","","unknown","unknown","unknown",96.34088706970215,"unknown",103.11354303359985,"",""
"844ab34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fc2538d",-29077.440858602524,"unknown",-29072.026329517365,-29066.32994532585,0.0,6.030854940414429,801.226170539856,808.4128079414368,812.9231243133545,819.3561038970947,841.0450546741486,848.3472163677216,"unknown",855.0418574810028,859.1823065280914,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",865.1599814891815,"unknown","unknown",870.6408658027649,"",""
"4c228f6",-53.55583643913269,"unknown",-46.35633945465088,-40.13137364387512,0.0,6.208856582641602,16.54454731941223,23.969664096832275,78.10874819755554,83.46347498893738,142.07638669013977,"unknown",148.86061239242554,155.71372747421265,158.82242608070374,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",164.75680088996887,"unknown","unknown",170.2355592250824,"",""
"747ce5f",-378337.37329888344,"unknown",-378331.14835715294,-378325.35095334053,0.0,6.518734693527222,17.852970838546753,26.908857107162476,37.55591416358948,44.566296100616455,54.38535404205322,60.312753677368164,"unknown",67.12042188644409,69.15053296089172,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",75.05248594284058,"unknown","unknown",81.95389103889465,"",""
"6ab42f2",-1813.7834901809692,"unknown",-1807.8115274906158,-1800.6186168193817,0.0,5.651968479156494,7.298412799835205,15.255603551864624,23.065107822418213,30.11491823196411,42.24454998970032,"unknown",48.454330921173096,55.64938712120056,57.776355504989624,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",63.72810387611389,"unknown","unknown",71.1175811290741,"",""
"41f2447",-11774.473472118378,"unknown",-11766.586809635162,-11759.46207499504,0.0,6.097245693206787,10.839153289794922,18.950592041015625,45.90574789047241,53.2343213558197,81.23981475830078,88.24946808815002,"unknown",94.53285932540894,96.64080786705017,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",102.15926623344421,"unknown","unknown",107.42520904541016,"",""
"5bf619a",-53643.85343456268,"unknown",-53637.03851675987,-53631.74361753464,0.0,6.412489414215088,14.101287126541138,22.967456579208374,73.97232437133789,81.32549524307251,99.08265042304993,105.63900232315063,"unknown",111.12275791168213,113.19225215911865,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.84445190429688,"unknown","unknown",124.42620062828064,"",""
"a123713",-29.81495237350464,"unknown",-24.144952058792114,-17.715200185775757,0.0,5.762802839279175,12.4364755153656,20.98640727996826,35.46019792556763,41.00195002555847,47.000303983688354,52.35049605369568,"unknown",58.368035316467285,59.64355540275574,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",65.02163481712341,"unknown","unknown",70.46146869659424,"",""
"4997357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5455b1d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f52861b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"466a0ab",-384252.42638754845,"unknown",-384245.9019834995,-384239.65721964836,0.0,6.178358554840088,8.753597021102905,16.3843731880188,28.47867512702942,35.08179569244385,61.671794176101685,68.18409323692322,"unknown",73.83849000930786,76.66791152954102,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",83.12357878684998,"unknown","unknown",88.5360004901886,"",""
"399b994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6568ea1",-60.82688355445862,"unknown",-51.03235840797424,-41.36593556404114,0.0,8.101163864135742,18.775391101837158,31.220240116119385,58.495972633361816,72.01454186439514,130.1853563785553,140.0121886730194,"unknown",150.42813968658447,158.78401732444763,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",170.4067759513855,"unknown","unknown",183.77385425567627,"",""
"a839247",-2484.830757379532,"unknown",-2479.552718400955,-2473.866204738617,0.0,6.929342746734619,12.374974012374878,20.360636472702026,88.93877911567688,94.94114971160889,105.5830328464508,"unknown",112.06839895248413,118.14814758300781,135.53273487091064,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",140.98502159118652,"unknown","unknown",147.0137960910797,"",""
"5d6ad7f",-390711.40055179596,"unknown",-390641.75588846207,-390574.2929480076,0.0,6.766255140304565,9.727995872497559,17.81205415725708,32.408791065216064,37.83228135108948,70.45207953453064,"unknown",76.21112322807312,81.86820483207703,85.12255263328552,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",91.42840647697449,"unknown","unknown",97.49887371063232,"",""
"528d0fe",-6430.082541227341,"unknown",-6423.218493461609,-6416.258231163025,0.0,6.125966548919678,10.841888189315796,18.704408168792725,25.11523723602295,30.45580744743347,36.017783880233765,43.034531593322754,"unknown",50.176379919052124,52.7283833026886,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",58.08749747276306,"unknown","unknown",63.9900906085968,"",""
"900150c",-3437.706870317459,"unknown",-3431.9612050056458,-3424.9843983650208,0.0,5.788100242614746,22.285512924194336,29.718246459960938,64.2997670173645,71.52772974967957,98.75064444541931,105.44368267059326,"unknown",110.78976631164551,113.75881361961365,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",120.18641424179077,"unknown","unknown",127.04951167106628,"",""
"924de30",-118396.76493239403,"unknown",-118390.63794493675,-118383.7770614624,0.0,6.139279365539551,10.52454423904419,18.896410703659058,51.99445867538452,57.95157051086426,85.40888237953186,"unknown",92.38939547538757,97.6668004989624,100.46070742607117,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",107.64364266395569,"unknown","unknown",114.18085551261902,"",""
"d925650",-108815.38341164589,"unknown",-108809.5644955635,-108803.38416814804,0.0,6.96071457862854,19.177229166030884,27.04687523841858,45.38609266281128,52.032997369766235,70.1738338470459,"unknown",75.78458857536316,81.20605444908142,84.46508431434631,91.71456575393677,101.09880447387695,106.65128993988037,"unknown",112.28032231330872,115.0948076248169,"unknown","","unknown","unknown","unknown",120.76984310150146,"unknown",126.20302081108093,"",""
"37798a6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff10184",-144955.5061290264,"unknown",-144948.18031668663,-144941.81116580963,0.0,6.4290571212768555,10.287292242050171,18.384303331375122,43.110764026641846,49.28284049034119,91.84532046318054,98.90442562103271,"unknown",104.61683082580566,106.29338693618774,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",112.39454293251038,"unknown","unknown",119.5790491104126,"",""
"cde7968",-11673.971359491348,"unknown",-11668.60816025734,-11662.845479726791,0.0,6.992814064025879,33.32368326187134,41.832735776901245,65.16290593147278,70.81066966056824,119.05705404281616,124.43658709526062,"unknown",131.7151117324829,134.3478503227234,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",140.20382571220398,"unknown","unknown",146.85957551002502,"",""
"52d61f6",-76953.65397906303,"unknown",-76898.24261498451,-76842.96902513504,0.0,7.207870006561279,9.603026866912842,17.761348724365234,41.42090368270874,47.43659853935242,61.974151849746704,"unknown",69.08468770980835,74.54302787780762,75.86341881752014,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",81.74054837226868,"unknown","unknown",88.76639127731323,"",""
"34d8485",-33762.51080584526,"unknown",-33755.872054576874,-33749.015993118286,0.0,5.9846577644348145,14.3641939163208,23.668087482452393,99.08086824417114,104.63973546028137,140.99969959259033,147.09609723091125,"unknown",153.33846473693848,155.79402351379395,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",162.49420523643494,"unknown","unknown",169.1275291442871,"",""
"693ef79",-11861.89304804802,"unknown",-11856.54486656189,-11850.893996953964,0.0,6.340756177902222,16.673221588134766,24.728800773620605,47.37777638435364,52.85885500907898,66.21309757232666,"unknown",71.73377966880798,79.22968769073486,87.96127080917358,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.54081106185913,"unknown","unknown",101.36530470848083,"",""
"0d5233e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0a4194",-532.3278720378876,"unknown",-525.3838815689087,-518.9769909381866,0.0,6.536445140838623,33.32279706001282,41.41673803329468,44.09152126312256,50.56768751144409,70.90201354026794,"unknown",77.01969909667969,82.42219066619873,88.35505437850952,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.78171896934509,"unknown","unknown",100.01763010025024,"",""
"11e5d50",-11277.359726428986,"unknown",-11271.881167411804,-11265.857524394989,0.0,6.5083677768707275,8.680063962936401,17.259653568267822,31.889187574386597,37.80854821205139,42.3969783782959,"unknown",48.243725061416626,54.635952949523926,56.49026274681091,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",62.53252029418945,"unknown","unknown",68.58842754364014,"",""
"047f2ca",-1422.4446351528168,"unknown",-1415.738768339157,-1410.2994918823242,0.0,5.4999871253967285,12.093127489089966,20.22210454940796,28.818018913269043,34.596330642700195,48.05376172065735,53.58321785926819,"unknown",59.45740294456482,60.72363233566284,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",67.32498478889465,"unknown","unknown",72.68397235870361,"",""
"02b634c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f91d63",-185.36987328529358,"unknown",-179.83743619918823,-173.68929314613342,0.0,5.318417310714722,20.306898832321167,27.14588975906372,40.54000949859619,47.63110327720642,72.75300621986389,79.60127282142639,"unknown",84.8523964881897,87.09840250015259,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.6453309059143,"unknown","unknown",101.67539882659912,"",""
"87e086c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ece9ce7",-57.31506681442261,"unknown",-50.95773649215698,-44.04295063018799,0.0,6.753095865249634,18.236701011657715,33.99867010116577,53.639145612716675,60.48369383811951,218.40345788002014,223.73866248130798,"unknown",230.80726027488708,232.90343403816223,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",239.2126703262329,"unknown","unknown",250.56261324882507,"",""
"a975113",-202.84748148918152,"unknown",-195.8564612865448,-190.4665629863739,0.0,6.4907050132751465,79.10215926170349,86.01465463638306,105.15312647819519,112.1076934337616,127.14247417449951,133.29458045959473,"unknown",140.08769488334656,144.2183322906494,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",151.49145436286926,"unknown","unknown",156.88789105415344,"",""
"59c79dc",-32887.71757388115,"unknown",-32881.76532173157,-32875.67259120941,0.0,5.5049943923950195,14.378541946411133,22.41504406929016,53.3451464176178,59.817888498306274,123.61406946182251,"unknown",130.42987847328186,137.39047288894653,140.00003695487976,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",145.54833960533142,"unknown","unknown",151.62095737457275,"",""
"dee5269",-174.01842188835144,"unknown",-166.93750643730164,-160.94220685958862,0.0,7.1192357540130615,13.401251554489136,20.236307382583618,48.454578161239624,53.89235472679138,81.92812442779541,"unknown",89.27497339248657,95.00720620155334,96.87237930297852,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",103.23493242263794,"unknown","unknown",109.46307587623596,"",""
"844fef2",-5059.493923425674,"unknown",-5053.015540122986,-5046.017371892929,0.0,5.695597171783447,23.45064425468445,32.27779769897461,46.722100496292114,52.75944995880127,80.47310590744019,"unknown",86.7641954421997,93.78026485443115,96.08413910865784,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",102.82025122642517,"unknown","unknown",108.31094908714294,"",""
"ef7d623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a54cf83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e98cdcd",-21964.77108001709,"unknown",-21957.59313583374,-21951.46261024475,0.0,7.015048980712891,15.864753246307373,24.145227193832397,38.60318398475647,45.52768349647522,55.664021253585815,61.663955211639404,"unknown",67.18759512901306,69.3595781326294,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",75.48826861381531,"unknown","unknown",82.32855176925659,"",""
"a3ff1ab",-91336.19487667084,"unknown",-91330.02243995667,-91324.17410349846,0.0,6.01991605758667,8.920775651931763,15.463788032531738,43.12699222564697,48.631001472473145,175516.23955988884,"unknown",175522.5117738247,175529.29915499687,175533.5667564869,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",175538.98307013512,"unknown","unknown",175545.8273921013,"",""
"33bcee6",-128823.24426579475,"unknown",-128816.19132399559,-128809.11574459076,0.0,5.876681327819824,10.379112958908081,18.30155301094055,63.37959432601929,70.70080351829529,78.83595585823059,85.82841372489929,"unknown",91.82806539535522,94.77235293388367,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",101.42723321914673,"unknown","unknown",107.63991618156433,"",""
"c494a29",-50627.26664686203,"unknown",-50620.28790307045,-50613.944311380386,0.0,7.014186143875122,9.479556560516357,17.438511610031128,38.599305629730225,44.11262273788452,76.79857063293457,"unknown",83.33312177658081,90.4148120880127,94.70880556106567,101.33983492851257,107.85684084892273,"unknown",113.75026416778564,119.44682741165161,121.05114459991455,"unknown","","unknown","unknown","unknown",126.48333096504211,"unknown",132.69922924041748,"",""
"aa68b7a",-24141.070605516434,"unknown",-24134.267350673676,-24128.205225229263,0.0,6.687304496765137,21.186536073684692,29.18857455253601,60.43316197395325,66.23597955703735,110.06078100204468,"unknown",116.05879735946655,122.53170347213745,126.43651723861694,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",133.2866542339325,"unknown","unknown",138.80201625823975,"",""
"92db041",-811955.8666579723,"unknown",-811949.9403896332,-811944.2139792442,0.0,7.373354196548462,11.223695039749146,19.18960976600647,38.89808797836304,44.826340436935425,84.28052759170532,89.52024579048157,"unknown",96.40803050994873,98.26716303825378,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",105.41172432899475,"unknown","unknown",111.69928669929504,"",""
"b921637",-22.88016676902771,"unknown",-16.39964199066162,-10.650509595870972,0.0,5.45906138420105,42091.844076156616,42098.97889375687,42121.74768257141,42128.14748048782,42145.11910247803,42151.39096856117,"unknown",42156.9933950901,42159.62707853317,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",42166.6274895668,"unknown","unknown",42172.96240186691,"",""
"0fa3c49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cb28371",-1861.728196144104,"unknown",-1855.3980021476746,-1848.6911251544952,0.0,7.21670389175415,27.71287512779236,35.57728052139282,95.19738674163818,101.08105659484863,142.7063410282135,149.3036823272705,"unknown",154.6235990524292,158.78429913520813,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",165.96818614006042,"unknown","unknown",171.61771249771118,"",""
"a664235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81f41fd",-60.228323221206665,"unknown",-54.114667892456055,-47.295156955718994,0.0,13.427244186401367,20.88830327987671,36.14948797225952,77.46909499168396,91.82780861854553,120.81359910964966,126.8581862449646,"unknown",132.449688911438,134.53056478500366,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",140.40512323379517,"unknown","unknown",147.45904302597046,"",""
"f38953f",-414766.83274793625,"unknown",-414760.6635158062,-414755.4034547806,0.0,6.466885328292847,12.116482496261597,20.125829458236694,24.783518075942993,30.944873094558716,49.76311421394348,56.73306941986084,"unknown",61.98663258552551,63.126649618148804,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",69.75463795661926,"unknown","unknown",75.59826254844666,"",""
"6801018",-3764.4910051822662,"unknown",-3758.896735191345,-3752.340837955475,0.0,5.94481086730957,48.004281520843506,55.79274129867554,73.14924478530884,79.67850399017334,97.096435546875,"unknown",104.15853548049927,110.3747889995575,112.57045269012451,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",119.7242579460144,"unknown","unknown",126.17605495452881,"",""
"ac3a94c",-5952.370441198349,"unknown",-5947.04204750061,-5940.994752168655,0.0,6.859908103942871,8.44688367843628,16.95958662033081,53.095890283584595,59.38062357902527,78.72216296195984,84.64033341407776,"unknown",91.59001636505127,94.70267701148987,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",101.91985416412354,"unknown","unknown",107.4790952205658,"",""
"eccfff0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49f21e0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02ed09a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37b9a9f",-697.8004703521729,"unknown",-692.3122644424438,-686.5819325447083,0.0,7.516724109649658,9.707473993301392,17.73089599609375,28.092466354370117,34.95829749107361,77.08275151252747,84.11788034439087,"unknown",91.33374428749084,92.90570282936096,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",98.46377944946289,"unknown","unknown",104.67722940444946,"",""
"3c0c7c1",-318509.80052113533,"unknown",-318504.04964494705,-318496.865473032,0.0,5.390275239944458,17.211769580841064,24.90264868736267,51.6882107257843,57.790635108947754,71.92471671104431,"unknown",77.54507946968079,83.07624220848083,85.71721458435059,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",92.89252948760986,"unknown","unknown",99.13814640045166,"",""
"89f6d9e",-34147.86096692085,"unknown",-34141.65983390808,-34134.546571969986,0.0,5.612433910369873,15.066874504089355,23.821277856826782,53.92972135543823,61.24261450767517,80.73719787597656,86.18075799942017,"unknown",91.66338920593262,94.57781600952148,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",100.55803108215332,"unknown","unknown",107.13608860969543,"",""
"39dc9b8",-655219.2164931297,"unknown",-655212.9392392635,-655206.0442595482,0.0,5.778804779052734,15.764883041381836,24.706408739089966,55.408303022384644,61.60906672477722,135.0816192626953,142.38830518722534,"unknown",149.62299752235413,151.87824058532715,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",158.20715808868408,"unknown","unknown",165.0562219619751,"",""
"56bae3a",-383042.69935822487,"unknown",-383037.16239738464,-383030.11087584496,0.0,6.895898818969727,9.601132869720459,17.003440856933594,33.260069370269775,39.96799111366272,65.47022724151611,72.17954206466675,"unknown",77.76856899261475,80.76867127418518,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",87.23921704292297,"unknown","unknown",94.12514543533325,"",-130252.62237071991
"28ec805",-43591.02439570427,"unknown",-43584.59439086914,-43577.60694360733,0.0,5.873786926269531,19.547958374023438,26.488709449768066,64.90841817855835,71.23093819618225,90.12586855888367,96.64379119873047,"unknown",102.48662328720093,119.08912324905396,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",124.99049139022827,"unknown","unknown",130.91253662109375,"",""
"4c8a5bc",-540.6433520317078,"unknown",-533.5492405891418,-526.4520337581635,0.0,5.776667833328247,14.44718313217163,22.87908911705017,53.80627250671387,59.54061198234558,67.77327418327332,"unknown",74.2993106842041,80.11942291259766,82.61430406570435,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",89.18145298957825,"unknown","unknown",96.00727415084839,"",""
"48179d1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e845b6b",-112733.99049782753,"unknown",-112727.89594244957,-112721.18146252632,0.0,6.391596555709839,9.529219627380371,17.8164165019989,90.97578358650208,98.09910917282104,115.78746676445007,122.5291039943695,"unknown",129.66038346290588,131.3721261024475,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",137.36181235313416,"unknown","unknown",142.83967351913452,"",""
"619e952",-4722.812707185745,"unknown",-4716.104402303696,-4710.0566918849945,0.0,6.046479940414429,12.628619909286499,20.68721294403076,46.02492713928223,52.736905097961426,64.904700756073,70.32539081573486,"unknown",76.73538947105408,79.76902532577515,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",86.95691990852356,"unknown","unknown",92.86866974830627,"",""
"0fd9ca7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff125d4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc7823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64155b9",-596818.9504415989,"unknown",-596812.7475821972,-596805.4840521812,0.0,5.994932174682617,11.432685852050781,19.541701078414917,35.46586465835571,42.70578384399414,48.8051643371582,54.44025254249573,"unknown",61.56643080711365,63.45606350898743,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",69.58942103385925,"unknown","unknown",76.53322672843933,"",""
"9cfbb83",-8096.329810857773,"unknown",-8090.639332294464,-8083.7435982227325,0.0,5.788772344589233,340.6434864997864,348.55143785476685,367.7716097831726,373.87653613090515,381.42869901657104,387.19319462776184,"unknown",392.8837149143219,399.7097430229187,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",407.07140278816223,"unknown","unknown",412.88083243370056,"",""
"f6ffd76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57b0697",-170694.5966682434,"unknown",-170687.4811835289,-170680.62873888016,0.0,7.195388317108154,14.516976833343506,22.548489093780518,126.33655858039856,133.5898039340973,142.7227020263672,150.01034927368164,"unknown",155.7784993648529,157.3914189338684,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",163.10507941246033,"unknown","unknown",169.20570874214172,"",""
"1c202a8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3e625ac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6b36bf5",-49987.95404744148,"unknown",-49981.353845119476,-49975.16727924347,0.0,5.717533588409424,65.46122002601624,74.49382400512695,105.95663905143738,111.70852375030518,119.16668558120728,"unknown",125.14656233787537,130.43537878990173,209.0126326084137,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",214.69800543785095,"unknown","unknown",221.30572390556335,"",""
"99775ba",-182.38434314727783,"unknown",-176.18201684951782,-169.57434678077698,0.0,6.529863595962524,20.358278274536133,27.325563430786133,43.04836630821228,48.51449728012085,71.17532920837402,"unknown",77.66153955459595,83.56887125968933,112.1962161064148,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.84007954597473,"unknown","unknown",125.9402756690979,"",""
"152aa4d",-5112.167020320892,"unknown",-5106.6687660217285,-5100.163984775543,0.0,5.726487636566162,15.778686761856079,24.57348942756653,69.71104431152344,75.85922980308533,82.91541075706482,"unknown",88.51900124549866,95.326824426651,97.7238450050354,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",103.27024149894714,"unknown","unknown",109.40909481048584,"",""
"ced331f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1d235c1",-3930.3028099536896,"unknown",-3923.208887577057,-3916.814212322235,0.0,6.0634331703186035,10.43650507926941,18.18417763710022,94.47180104255676,101.47452664375305,116.40746068954468,122.8804841041565,"unknown",129.5204577445984,140.67407393455505,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",146.16101837158203,"unknown","unknown",152.12424230575562,"",""
"e6de912",-2562.7553684711456,"unknown",-2556.066968202591,-2549.791698694229,0.0,6.286298751831055,12.080920219421387,19.86100482940674,59.7728807926178,66.15339279174805,97.85294675827026,"unknown",104.59567952156067,110.0819480419159,112.89786195755005,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.47274136543274,"unknown","unknown",125.36674380302429,"",""
"76bbc0d",-8301510.338756323,"unknown",-8301502.748609066,-8301494.822327852,0.0,5.406529426574707,13.25765585899353,21.174508571624756,39.68640947341919,46.380539417266846,62.83564496040344,"unknown",69.74318957328796,75.98535633087158,78.2493941783905,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",83.68754863739014,"unknown","unknown",89.08567905426025,"",""
"36b4ec5",-11522.611787557602,"unknown",-11515.488348007202,-11509.492699623108,0.0,6.231232404708862,106042.30584001541,106050.48880934715,106058.56861329079,106064.05947709084,106074.48719072342,"unknown",106080.84885001183,106087.18825387955,106088.80340480804,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",106095.17310333252,"unknown","unknown",106103.12355089188,"",""
"7de2a3d",-2057.4561228752136,"unknown",-2051.565747022629,-2045.847116947174,0.0,6.428418397903442,939.411957025528,947.6565496921539,957.2408125400543,963.5526161193848,257424.67821907997,257431.9036579132,"unknown",257437.31893992424,257438.88312792778,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",257444.56984114647,"unknown","unknown",257451.787671566,"",""
"dbe3880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"877fb69",-9883.920646905899,"unknown",-9878.252120256424,-9870.902086019516,0.0,5.918620347976685,41.50818419456482,49.57286286354065,56.53822875022888,63.42889761924744,69.6410710811615,76.62195444107056,"unknown",83.47118830680847,84.79702687263489,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",90.96352672576904,"unknown","unknown",98.10439729690552,"",""
"c17e360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51be121",-4567.382657289505,"unknown",-4561.761075258255,-4554.6357164382935,0.0,6.4691925048828125,13.742465257644653,21.226759672164917,37.229220390319824,44.23988366127014,55.97385811805725,"unknown",63.072083473205566,69.29857611656189,71.89784216880798,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",79.0103907585144,"unknown","unknown",84.96858739852905,"",""
"e9e1409",-147524.61651086807,"unknown",-147518.18830776215,-147511.00362610817,0.0,6.464743137359619,19.51193404197693,28.379915714263916,51.11860013008118,56.980363607406616,73.29488635063171,79.48195338249207,"unknown",85.41468286514282,87.44370174407959,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.43529009819031,"unknown","unknown",99.94397211074829,"",""
"051761f",-6414.582992076874,"unknown",-6409.049069404602,-6403.3282198905945,0.0,6.539481163024902,14.244720935821533,23.82302188873291,51.48384094238281,58.26292872428894,67.96598315238953,73.82274794578552,"unknown",80.80568790435791,82.80321502685547,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",88.63752174377441,"unknown","unknown",94.2661361694336,"",""
"1c627cb",-81020.05266213417,"unknown",-81013.61901688576,-81006.62801837921,0.0,6.475932836532593,12.266435146331787,19.887726068496704,49.33632946014404,56.24040985107422,82.37239599227905,89.12937021255493,"unknown",94.82293748855591,96.67640471458435,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",101.98566675186157,"unknown","unknown",108.99972939491272,"",""
