"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15"
"34d8485",-7059.890933275223,"unknown",-7054.453646659851,-7048.60747718811,0.0,6.589662790298462,321384.39402770996,321391.3089196682,771741.1874558926,771746.8104965687,771798.2377460003,771804.1033117771,"unknown",771810.1314411163,771816.1138265133,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",771821.6909599304,"unknown","unknown",771828.9809253216
"693ef79",-89198.86040496826,"unknown",-89190.88935756683,-89185.15186619759,0.0,5.679356098175049,41.0742974281311,46.461814403533936,80.86137008666992,88.05360841751099,101.1923565864563,108.64508366584778,"unknown",115.56469202041626,120.93407320976257,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",126.97846579551697,"unknown","unknown",132.6898639202118
"0d5233e","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0a4194","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11e5d50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"047f2ca","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02b634c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f91d63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87e086c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ece9ce7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a975113","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59c79dc","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dee5269","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"844fef2",-48687.40496468544,"unknown",-48681.20645737648,-48675.62022614479,0.0,6.437605619430542,13.645241975784302,19.16934561729431,33.53381657600403,40.098535776138306,47.950552463531494,"unknown",54.14085602760315,60.979618072509766,62.7968373298645,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.57426047325134,"unknown","unknown",74.52112436294556
"ef7d623","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a54cf83","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
