"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"2457ed6",-891444.2181138992,"unknown",-891434.9529531002,-891429.1614010334,0.0,6.03128457069397,30.112956285476685,36.100961208343506,43.895801067352295,50.6696081161499,63.72833704948425,"unknown",70.11106133460999,77.27324151992798,79.89336514472961,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.71889543533325,"unknown","unknown",91.02802777290344,-785975.936072588
"c4bba29",-455.23784708976746,"unknown",-449.03156661987305,-443.0198652744293,0.0,6.530024766921997,12.93709111213684,18.33198118209839,25.73755121231079,31.415366172790527,35.41389584541321,"unknown",41.246009826660156,48.319382429122925,49.793410778045654,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",56.18164825439453,"unknown","unknown",62.455119132995605,""
"2dffb9e",-15.45419955253601,"unknown",-9.262221813201904,-3.8660309314727783,0.0,6.849745750427246,9.053792476654053,15.835525274276733,22.455363988876343,27.98472499847412,31.776755809783936,"unknown",38.68722867965698,44.821544885635376,47.09270453453064,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",52.613489866256714,"unknown","unknown",58.88827586174011,""
"7a35b75",-2159.680130958557,"unknown",-2153.3684260845184,-2147.303765773773,0.0,5.2773826122283936,14.583067178726196,19.809792041778564,31.04749369621277,37.415035009384155,74.3818027973175,81.86062574386597,"unknown",87.24920535087585,89.67287087440491,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",96.75572156906128,"unknown","unknown",103.86387157440186,""
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d09321f","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58b1c8e",-5494.293223142624,"unknown",-5487.494776725769,-5480.613545417786,0.0,7.367697477340698,15.655001640319824,21.10718822479248,32.75574326515198,38.64748477935791,51.54218864440918,"unknown",57.843234062194824,64.42725682258606,65.75092625617981,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.71591424942017,"unknown","unknown",78.75537467002869,""
"bf3dfcf",-35660.180758953094,"unknown",-35653.28775572777,-35647.734719753265,0.0,5.415664434432983,27.20539355278015,33.00564885139465,40.88330936431885,46.47279596328735,76.8907859325409,"unknown",82.34250259399414,89.48527431488037,91.18150901794434,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",97.3911337852478,"unknown","unknown",104.17318868637085,""
"80e625f",-46410.651259183884,"unknown",-46404.9593873024,-46399.516528606415,0.0,6.487086057662964,15.762743473052979,22.410604000091553,35.26955485343933,41.220818758010864,86.43964552879333,"unknown",92.29730653762817,98.6983335018158,116.27178859710693,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",121.87087440490723,"unknown","unknown",127.98420119285583,""
