"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","3_1"
"bf983ba",-14.852789878845215,"unknown",-8.71107792854309,-1.6374537944793701,0.0,5.381618976593018,30.091524362564087,35.56330585479736,42.39986824989319,48.73524212837219,59.086466550827026,64.62444233894348,"unknown",70.26222491264343,71.80581331253052,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.24498581886292,"unknown","unknown",84.49381852149963,"",""
"b53b559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4a92bfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90434eb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37674f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc300b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7b3c431",-2218.2880821228027,"unknown",-2212.9458894729614,-2205.975725412369,0.0,5.674856901168823,10.90205717086792,17.826024770736694,35.85343933105469,42.60690760612488,61.36802124977112,"unknown",67.67773365974426,73.30104279518127,75.00414299964905,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.0839626789093,"unknown","unknown",86.72025156021118,"",""
"2457ed6",-636.2858102321625,"unknown",-629.5710504055023,-623.6738421916962,0.0,6.704749345779419,12.311776161193848,18.559513330459595,36.929320335388184,43.11547303199768,63.67199349403381,"unknown",69.78394341468811,75.39042639732361,83.3006603717804,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.81424760818481,"unknown","unknown",95.21131587028503,"",""
"c4bba29",-61.79586887359619,"unknown",-54.69235801696777,-48.331433057785034,0.0,7.008291244506836,8.889951944351196,15.519668817520142,36.53061556816101,43.477092266082764,56.84780502319336,62.099634647369385,"unknown",67.81274151802063,69.47078371047974,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.28901147842407,"unknown","unknown",82.99571132659912,"",""
"2dffb9e",-31.081804275512695,"unknown",-25.691909790039062,-18.69341492652893,0.0,6.566354513168335,11.593650341033936,16.75285530090332,30.42592978477478,37.15998673439026,47.15907096862793,53.85605573654175,"unknown",60.76321744918823,63.12187623977661,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.0390989780426,"unknown","unknown",75.08653903007507,"",""
"7a35b75",-10809.359421253204,"unknown",-10803.904087305069,-10797.774646520615,0.0,6.302406311035156,12.159895420074463,19.332597494125366,36.60576128959656,42.667585611343384,66.70767569541931,"unknown",73.58238434791565,79.88398027420044,81.6068663597107,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.92676663398743,"unknown","unknown",93.21250796318054,"",""
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d09321f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58b1c8e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bf3dfcf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80e625f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9846ca8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cc02471",-291473.15753889084,"unknown",-291466.1675543785,-291459.3216576576,0.0,6.069921255111694,7.635259389877319,13.982998847961426,29.78167963027954,35.511600732803345,74.62706017494202,80.58853316307068,"unknown",87.54396104812622,89.18652415275574,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.62279462814331,"unknown","unknown",101.70412516593933,"",""
"0a30844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43d0b63",-89.10618281364441,"unknown",-82.50574564933777,-76.10128402709961,0.0,7.347919225692749,14.22177505493164,20.830164909362793,39.330445289611816,46.344820499420166,62.204434394836426,68.54366683959961,"unknown",74.79958009719849,77.46281170845032,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.61868238449097,"unknown","unknown",90.3321099281311,"",""
"addf295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a8e45b",-23401.312617063522,"unknown",-23394.743327856064,-23389.175768375397,0.0,5.792242050170898,13.749901294708252,19.53198766708374,73.43956995010376,80.94292688369751,85.90844345092773,92.42402577400208,"unknown",98.14388346672058,101.79659509658813,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",108.64929461479187,"unknown","unknown",115.15317440032959,"",""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-28380.876952409744,"unknown",-28375.022562980652,-28367.92202758789,0.0,6.139740705490112,30.11209726333618,36.044047594070435,71.5476086139679,78.64634203910828,112.63476943969727,118.39497113227844,"unknown",124.32764053344727,131.20111751556396,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",137.35005068778992,"unknown","unknown",144.0709743499756,"",""
"8ec15bc",-72.82753491401672,"unknown",-65.56607294082642,-59.302549600601196,0.0,5.784420013427734,7.918813705444336,14.010397911071777,36921.17349100113,36928.57268571854,36951.75227975845,"unknown",36957.162462472916,36962.932622909546,36964.95510554314,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",36972.18419647217,"unknown","unknown",36977.63332748413,"",""
"6c8906b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-59006.474991321564,"unknown",-58999.385501384735,-58992.626074552536,0.0,5.887737035751343,10.015195369720459,16.75190758705139,29.001490831375122,34.73234224319458,45.557713747024536,"unknown",52.13971757888794,58.59455943107605,60.49968123435974,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.94507622718811,"unknown","unknown",73.98296976089478,"",""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-4408.382687807083,"unknown",-4401.361872434616,-4395.7631578445435,0.0,5.359925270080566,8.609590291976929,15.179626941680908,29.82586431503296,36.936381816864014,49.12390470504761,55.4954776763916,"unknown",60.7861704826355,62.956308126449585,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.79035663604736,"unknown","unknown",75.1601791381836,"",""
"7bb45d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-1848.2928535938263,"unknown",-1842.217288017273,-1835.1053669452667,0.0,7.023954629898071,14.235268831253052,20.14400577545166,31.84401249885559,38.98550295829773,45.19652509689331,"unknown",52.21721577644348,59.289846658706665,64.10452723503113,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.47293496131897,"unknown","unknown",74.81854605674744,"",""
"07ff49d",-758973.3813180923,"unknown",-758966.222628355,-758959.6545715332,0.0,8.404651880264282,12.828484058380127,23.403783798217773,66.72299194335938,76.80333542823792,91.73492884635925,"unknown",100.04197716712952,108.26284313201904,168.07163739204407,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",177.24301147460938,"unknown","unknown",183.06621718406677,-25.521475553512573,""
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-61489.0463449955,"unknown",-61482.83560037613,-61475.75809955597,0.0,6.283961296081543,12.420526266098022,18.495458841323853,38.398354053497314,45.17696571350098,53.977423429489136,60.09689927101135,"unknown",65.98501777648926,92.93547940254211,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.92669034004211,"unknown","unknown",105.81096816062927,"",""
"ad2fc5b",-2764931.828121662,"unknown",-2764925.41488266,-2764919.3972320557,0.0,5.829507350921631,14.831626415252686,21.48839235305786,50.33499717712402,56.33931350708008,85.35753226280212,"unknown",91.30841636657715,98.58502078056335,100.69530367851257,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",106.78504300117493,"unknown","unknown",112.53483748435974,-5238.680770158768,""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-72.04659962654114,"unknown",-66.19163608551025,-60.675766706466675,0.0,6.73407506942749,10.817408323287964,17.338143825531006,33.30718398094177,39.05328702926636,58.965081453323364,65.61588072776794,"unknown",70.89049577713013,72.56566834449768,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",79.37480568885803,"unknown","unknown",86.15140867233276,"",""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-6560.50603723526,"unknown",-6554.272084474564,-6548.48295378685,0.0,6.10322642326355,8.505214929580688,14.04149055480957,80.88438940048218,88.15627193450928,120.43391990661621,"unknown",126.81104254722595,132.87807440757751,134.77168154716492,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",141.1269142627716,"unknown","unknown",146.66402626037598,"",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-1210.1241791248322,"unknown",-1204.2357063293457,-1197.561895608902,0.0,6.954180717468262,15.615647315979004,22.37802767753601,42.41102457046509,47.92406678199768,66.35672426223755,"unknown",73.49992442131042,80.65258002281189,86.00911092758179,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.81585907936096,"unknown","unknown",98.93653988838196,"",""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-93804.28436255455,"unknown",-93797.02949619293,-93789.96760082245,0.0,5.609255075454712,10.010604619979858,15.886146783828735,33.56169581413269,39.695693016052246,81.44090223312378,87.09678745269775,"unknown",94.33803725242615,95.95670127868652,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",102.5927586555481,"unknown","unknown",109.32505941390991,"",""
"2ee7f92",-10954.084762096405,"unknown",-10948.437293052673,-10941.961731672287,0.0,7.001100778579712,1325.7235043048859,1331.3742711544037,1389.0192720890045,1395.6595640182495,1402.8796560764313,1409.2332730293274,"unknown",1415.3177840709686,1982.0407741069794,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1988.8702144622803,"unknown","unknown",1994.666886806488,"",""
"89d63ed",-992.9551813602448,"unknown",-985.8293025493622,-978.7095413208008,0.0,6.965434551239014,8.879360675811768,15.780853033065796,29.1747305393219,35.39313578605652,41.46584153175354,"unknown",47.673285245895386,54.08483123779297,56.18816924095154,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.794281244277954,"unknown","unknown",68.59442782402039,"",""
"c0a644e",-7482.317474603653,"unknown",-7476.7619614601135,-7471.192246198654,0.0,6.85226845741272,14.404452085494995,20.02780270576477,31.321279287338257,37.32773184776306,86.65144944190979,"unknown",93.78753662109375,101.1134660243988,104.65103125572205,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.94689965248108,"unknown","unknown",117.9661374092102,"",""
"80f558b",-1401739.031042099,"unknown",-1401732.6074335575,-1401726.412462473,0.0,6.967513799667358,13.013481616973877,19.21185803413391,45.538411140441895,52.37353873252869,64.48463225364685,"unknown",70.4204912185669,76.26002216339111,78.65746474266052,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.74910831451416,"unknown","unknown",91.03618144989014,"",""
"87e4f18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0186834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0355f6d",-169791.81203222275,"unknown",-169785.6926574707,-169778.5841741562,0.0,6.658260107040405,14.973442077636719,21.91621446609497,41.09618830680847,47.07563018798828,57.982160568237305,"unknown",63.286954164505005,70.3328287601471,72.80238270759583,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.2379322052002,"unknown","unknown",85.17339038848877,"",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-5771.276678323746,"unknown",-5764.7656445503235,-5759.210304021835,0.0,6.696244716644287,8.76722502708435,15.37543272972107,31.967117309570312,38.56942439079285,46.60153293609619,52.473819732666016,"unknown",58.270673751831055,62.12601184844971,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.3756628036499,"unknown","unknown",77.54636669158936,"",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-965.8765907287598,"unknown",-959.179958820343,-953.3160576820374,0.0,7.117011070251465,48.25297665596008,54.310887575149536,30152.12907934189,30158.028582572937,30193.691818237305,"unknown",30199.893072605133,30205.356697320938,30208.818073034286,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",30214.108931064606,"unknown","unknown",30219.93349814415,"",""
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-7892.073653936386,"unknown",-7886.081919908524,-7880.237266302109,0.0,6.526610612869263,11.05582571029663,17.914863348007202,38.005123138427734,43.344650745391846,58.06562614440918,"unknown",64.74964880943298,71.90486097335815,74.05908203125,81.06941938400269,85.00121450424194,90.7661280632019,"unknown",96.74555826187134,233.37238192558289,"unknown","unknown","unknown","unknown",238.8798770904541,"unknown",245.25065207481384,"",""
"d33371d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-5021.5274930000305,"unknown",-5015.598059415817,-5009.381608247757,0.0,6.351968050003052,8.925191402435303,14.535857200622559,26.93414330482483,33.94683003425598,36.79219579696655,43.5201575756073,"unknown",49.21911001205444,55.89240741729736,61.241262912750244,80.39465498924255,86.09907484054565,"unknown",92.02711296081543,94.98217368125916,"unknown","unknown","unknown","unknown",102.07295536994934,"unknown",109.04852485656738,"",""
"7636563",-278.4483308792114,"unknown",-271.32430934906006,-265.374858379364,0.0,7.05110502243042,12.546032905578613,17.87308669090271,120.79617762565613,127.68188738822937,146.52772188186646,"unknown",152.06628608703613,157.77020049095154,159.502779006958,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",166.34292483329773,"unknown","unknown",171.95471286773682,"",""
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
