"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"2dffb9e",-49934.49852705002,"unknown",-49927.77662181854,-49920.71644425392,0.0,5.422811269760132,7.796809911727905,13.0604088306427,18.49599289894104,24.82248330116272,41.46067714691162,"unknown",48.53027844429016,53.76668381690979,55.94156193733215,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",61.223448276519775,"unknown","unknown",67.06168222427368,""
"7a35b75",-511051.62511253357,"unknown",-511045.48420000076,-511039.17806720734,0.0,6.6582560539245605,11.138177394866943,17.65517520904541,26.02712845802307,32.736799240112305,37.71795654296875,"unknown",44.116697549819946,50.893802881240845,52.729878664016724,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",58.353771448135376,"unknown","unknown",64.91499829292297,-316781.8063890934
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d09321f","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58b1c8e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bf3dfcf","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80e625f","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9846ca8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cc02471",-963743.8682320118,"unknown",-963737.4689090252,-963731.0367138386,0.0,5.501194477081299,6.742643117904663,12.609190940856934,21.78354835510254,28.373490810394287,47.387974977493286,53.33442497253418,"unknown",59.35761904716492,61.18846607208252,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.9619369506836,"unknown","unknown",73.96471762657166,""
"0a30844","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43d0b63",-980.7246305942535,"unknown",-974.8976800441742,-969.4067695140839,0.0,6.0213258266448975,11.966230392456055,18.25804615020752,32.25966024398804,38.9947464466095,50.40419149398804,"unknown",57.0962347984314,63.74458599090576,65.10338139533997,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.31803798675537,"unknown","unknown",78.19491338729858,""
"addf295","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a8e45b",-5942.732268571854,"unknown",-5937.052113056183,-5931.45246386528,0.0,6.8533616065979,10.171159267425537,16.966172456741333,24.242500066757202,31.261305570602417,35.85477828979492,"unknown",42.822391510009766,48.43890070915222,53.565054416656494,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",60.42698264122009,"unknown","unknown",66.82938122749329,""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-221073.72691369057,"unknown",-221067.60118865967,-221060.4084663391,0.0,7.278932809829712,11.985796213150024,18.037978649139404,29.91635751724243,36.314812660217285,47.880603313446045,"unknown",53.42588424682617,59.62969374656677,61.2534077167511,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.68410778045654,"unknown","unknown",74.75089812278748,""
"8ec15bc",-455.9663436412811,"unknown",-449.21087169647217,-442.18791913986206,0.0,7.279937028884888,12.931916952133179,18.268723726272583,27.450531482696533,33.72282671928406,40.321124792099,46.552531003952026,"unknown",52.397055864334106,57.24696731567383,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.50961351394653,"unknown","unknown",69.06743097305298,""
"6c8906b","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-213664.70324230194,"unknown",-213659.50253152847,-213653.28640198708,0.0,6.684905767440796,19.752593278884888,25.766695737838745,31.68986415863037,37.656877756118774,56.217002630233765,"unknown",61.81182241439819,67.42015051841736,454.7980058193207,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",461.3189046382904,"unknown","unknown",468.2404704093933,""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-5570.111306667328,"unknown",-5563.051972389221,-5555.90717124939,0.0,6.611644506454468,1632.3792600631714,1639.500322818756,1651.139238357544,1658.0652282238007,1662.842528104782,"unknown",1669.4212725162506,1676.486120223999,1678.2978055477142,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1684.9677240848541,"unknown","unknown",1690.9177649021149,""
"7bb45d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-1822.84081697464,"unknown",-1817.2782664299011,-1811.9517838954926,0.0,6.766583442687988,12.546221256256104,19.632472276687622,27.90460515022278,34.371312856674194,39.663747787475586,"unknown",45.53670358657837,51.85276412963867,53.12934422492981,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",58.71530771255493,"unknown","unknown",64.45255017280579,""
"07ff49d",-7174220.000130177,"unknown",-7174213.691550732,-7174207.098523378,0.0,13.393842935562134,18.55296516418457,28.976113080978394,38.534234046936035,52.60149145126343,76.33468866348267,"unknown",90.87731409072876,99.13937044143677,147.6644070148468,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",163.17387104034424,"unknown","unknown",175.88906598091125,-12.47826099395752
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ad2fc5b","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-4650.798643350601,"unknown",-4643.5669298172,-4637.163214683533,0.0,5.533127307891846,44.9404776096344,51.95227813720703,130.88924717903137,138.02614426612854,170.91324067115784,"unknown",176.35690331459045,182.24444770812988,195.35171222686768,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",200.79698038101196,"unknown","unknown",206.7163107395172,""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-1668.5295062065125,"unknown",-1662.9671199321747,-1656.0630190372467,0.0,6.317918300628662,7.970492839813232,13.666687965393066,20.539819717407227,25.88823413848877,33.23417377471924,39.061460971832275,"unknown",44.82203769683838,46.578715801239014,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",52.74580931663513,"unknown","unknown",59.10603094100952,""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-6113.352404117584,"unknown",-6107.933368206024,-6100.7013211250305,0.0,5.676467180252075,10.24014139175415,16.83464503288269,27.838536500930786,34.84080481529236,43.827414751052856,"unknown",50.97690200805664,56.225226402282715,58.76003384590149,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",64.55610704421997,"unknown","unknown",71.33924198150635,""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-162077.1429283619,"unknown",-162071.7312822342,-162066.04920101166,0.0,6.669276237487793,8.909996271133423,14.260673522949219,25.331767320632935,32.22274994850159,66.25874090194702,"unknown",72.09073781967163,78.8967354297638,80.53342056274414,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.92499780654907,"unknown","unknown",93.3680682182312,""
