"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","7_otro_1"
"6bac72b",-3728.8094639778137,"unknown",-3723.216146469116,-3715.9247448444366,0.0,5.431456804275513,4868.974248886108,4876.982619524002,4884.232296943665,4891.00482583046,4893.175328731537,"unknown","unknown",4899.007653713226,4904.688628911972,4906.748861312866,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",4912.791761398315,"","unknown",4919.909211158752,4931.133971214294,"unknown","unknown",4938.0757756233215,4945.186473846436,4947.603804111481,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",4953.140142440796,"unknown","unknown",4958.904975414276,"",""
"c9285e4",-30.485810041427612,"unknown",-23.44777226448059,-16.425779819488525,0.0,6.888873100280762,9.304507970809937,16.053889989852905,30.48102641105652,36.85787296295166,38.361862659454346,44.489025831222534,"unknown","unknown",51.363149642944336,53.25278878211975,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",61.108110189437866,"","unknown",68.35021305084229,74.42261123657227,81.65713024139404,"unknown","unknown",88.7093276977539,90.30864715576172,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.1338005065918,"unknown","unknown",102.11453533172607,"",""
"bd4b2f4",-114.04478979110718,"unknown",-107.61906909942627,-100.68395614624023,0.0,11.468949794769287,25.396574020385742,49.38293218612671,75.46547842025757,87.9307005405426,95.32558274269104,"unknown",107.80008888244629,"unknown",123.91840052604675,133.79085183143616,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",149.01362442970276,"","unknown",164.41494393348694,173.74381947517395,"unknown",190.85798740386963,"unknown",206.6497573852539,214.65788745880127,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",229.32037329673767,"unknown","unknown",241.20537614822388,"",""
"bd650e8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32b1d7b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2",-698.2330498695374,"unknown",-692.5882680416107,-685.4858751296997,0.0,6.652658939361572,13.748109102249146,20.713892459869385,72.7378921508789,78.29270815849304,100.956209897995,"unknown",106.14373278617859,"unknown",111.97074818611145,113.98131775856018,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",119.97521424293518,"","unknown",126.02862906455994,128.84770393371582,135.25497889518738,"unknown","unknown",142.21741771697998,143.95914554595947,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",149.56732296943665,"unknown","unknown",155.7253315448761,"",""
"19b0291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b0e3caa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297d8e5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45f7f6c",-567.6438822746277,"unknown",-561.9675192832947,-554.9475722312927,0.0,6.268111228942871,7.766477346420288,13.055943012237549,14.57930326461792,20.718345165252686,40.03934979438782,"unknown",45.74240326881409,"unknown",52.93614387512207,54.168344497680664,59.9121356010437,62.1206488609314,"unknown","unknown",68.42734408378601,74.90495467185974,76.61064195632935,"unknown","unknown","unknown","unknown","unknown",83.01706433296204,"unknown",89.45816326141357,91.9662835597992,"unknown","unknown",97.46125721931458,102.70050168037415,104.53082489967346,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",111.75422692298889,"unknown","unknown",118.9731879234314,"",""
"1df700a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3a396c",-592.3907465934753,"unknown",-586.3865401744843,-579.4920923709869,0.0,6.74929666519165,8.423271417617798,14.246330976486206,210.3391489982605,216.14363932609558,225.17134594917297,"unknown",231.2395737171173,"unknown",237.96260380744934,240.82386326789856,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",247.43493628501892,"","unknown",254.2163314819336,542.1372213363647,"unknown",548.4392096996307,"unknown",555.2062382698059,613.6524817943573,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",619.8095190525055,"unknown","unknown",626.7469537258148,"",""
"79b129c",-64472.311180114746,"unknown",-64466.26378917694,-64460.93529701233,0.0,5.699172019958496,7.499267578125,14.029721021652222,22.50351119041443,28.28916597366333,46.32511520385742,"unknown","unknown",52.91929769515991,58.97870635986328,60.34846043586731,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.52509069442749,"","unknown",72.9089560508728,75.93840026855469,"unknown",81.26816487312317,"unknown",88.45941686630249,90.72497200965881,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.49808192253113,"unknown","unknown",104.57086491584778,"",""
"dd6da1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d85b5c4",-196924.34854960442,"unknown",-196916.9841837883,-196910.532320261,0.0,5.44554591178894,15.157400846481323,21.865002870559692,39.53670644760132,45.972959756851196,59.95070195198059,"unknown",66.05024147033691,"unknown",71.47725558280945,85.7730782032013,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",92.91384387016296,"","unknown",98.4377863407135,101.98846912384033,107.87480640411377,"unknown","unknown",114.54616093635559,116.98332095146179,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",122.40641903877258,"unknown","unknown",127.68874764442444,"",""
"43b56f8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ecbabb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c9c92b5",-7660550.379289389,"unknown",-7660544.447584152,-7660537.650730133,0.0,6.344843626022339,12.562920808792114,18.202796459197998,30.721624851226807,37.17502498626709,47.44771909713745,"unknown","unknown",53.85149884223938,59.71518063545227,68.30629873275757,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.02447485923767,"","unknown",80.81063914299011,86.22234773635864,"unknown","unknown",92.02731919288635,98.71569466590881,100.7048089504242,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",107.12521481513977,"unknown","unknown",114.20494174957275,-689.7104496955872,""
"f9b9236",-20781.20196580887,"unknown",-20775.864405155182,-20769.008595466614,0.0,5.929245948791504,7.710655212402344,14.375561952590942,19.888476133346558,25.627428770065308,36.11485528945923,41.761998891830444,"unknown","unknown",48.59910583496094,50.53775691986084,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",56.685917139053345,"","unknown",62.776220083236694,94.02617812156677,"unknown",100.3777072429657,"unknown",106.5468807220459,108.66395831108093,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",115.40621781349182,"unknown","unknown",121.15737867355347,"",""
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d",-895.6252400875092,"unknown",-890.2258751392365,-883.7959294319153,0.0,6.17682147026062,9.483462810516357,16.53888201713562,25.096973419189453,31.783125400543213,38.33479380607605,43.59284448623657,"unknown","unknown",49.494576930999756,51.152058601379395,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",56.61598443984985,"","unknown",62.918543338775635,65.65769839286804,72.56663584709167,"unknown","unknown",79.37044739723206,81.31378364562988,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",86.58656787872314,"unknown","unknown",93.71285843849182,"",""
"912afde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c97639e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af72486",-138.1374580860138,"unknown",-132.31555795669556,-126.08161973953247,0.0,7.376525402069092,11.180912256240845,18.29278302192688,26.419604301452637,32.58591270446777,34.93910622596741,40.5563383102417,"unknown","unknown",47.67994499206543,49.33897614479065,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",56.13295125961304,"","unknown",62.327672719955444,67.99719381332397,73.92481708526611,"unknown","unknown",80.2124879360199,82.29297924041748,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",89.07191514968872,"unknown","unknown",95.61799454689026,"",""
"e2517d9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fc4adfc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e88a68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9d97673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7baeff7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aa07d95",-13421.361671209335,"unknown",-13414.804656267166,-13407.966847896576,0.0,5.212900400161743,7.1269850730896,12.975786209106445,30.78316307067871,36.26216173171997,38.77529525756836,44.30707669258118,"unknown","unknown",51.3814172744751,52.75079107284546,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.27739095687866,"","unknown",64.59046673774719,66.25391554832458,72.15697646141052,"unknown","unknown",77.71049308776855,84.07155585289001,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.87625026702881,"unknown","unknown",97.17639541625977,"",""
"d27b032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ffa62f5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85ba0bb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13dba9e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e6d310e",-307732.73179244995,"unknown",-307725.45059108734,-307718.8521668911,0.0,6.172247886657715,15.012385129928589,22.10559844970703,37.56139922142029,44.42436408996582,79.28995680809021,"unknown","unknown",85.63570785522461,92.2077271938324,94.73617362976074,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",101.89003467559814,"","unknown",107.68028831481934,119.08040070533752,"unknown",125.2305235862732,"unknown",132.0547161102295,134.94144701957703,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",141.38864850997925,"unknown","unknown",146.97341775894165,"",""
"8c74aa5",-347278.2379851341,"unknown",-347272.2202451229,-347265.75304055214,0.0,6.643167018890381,8.5465989112854,14.540015459060669,22.424227237701416,27.882036924362183,37.54624843597412,43.778438091278076,"unknown","unknown",49.28776955604553,51.51147246360779,58.119760274887085,69.10119843482971,"unknown",75.80611753463745,"unknown",82.16416096687317,83.73857092857361,"unknown","unknown","unknown","unknown","unknown",90.79462361335754,"unknown",95.98666739463806,100.45364594459534,"unknown","unknown",106.30144882202148,113.40547895431519,116.9510145187378,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",122.35869646072388,"unknown","unknown",129.34944224357605,"",""
"679fa36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b1d77f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b164bf7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7e62763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c7a7d85",-446.8549108505249,"unknown",-440.67176365852356,-433.4056136608124,0.0,6.487660646438599,8.006929397583008,14.024853229522705,20.120153427124023,27.31444215774536,63.4201123714447,"unknown",68.995290517807,"unknown",75.51592087745667,80.06857872009277,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",86.37200784683228,"","unknown",92.47583985328674,94.62641906738281,"unknown",100.52377414703369,"unknown",105.8666763305664,106.86134696006775,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",113.24679803848267,"unknown","unknown",118.61586904525757,"",""
"3b7f267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fa1efad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4a9b689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49bd7ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae58bf1",-3914.7198824882507,"unknown",-3907.833662033081,-3900.65540766716,0.0,6.7280755043029785,9.912517309188843,15.424737691879272,32.67913746833801,39.54959559440613,65.04500365257263,"unknown",72.2486264705658,"unknown",79.03882622718811,81.02892208099365,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",87.19455289840698,"","unknown",94.18916940689087,98.50924015045166,"unknown","unknown",104.3518614768982,109.74773263931274,112.19446682929993,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.71413493156433,"unknown","unknown",125.60563778877258,"",""
"492238f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65acecd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43c977d",-112084.86218833923,"unknown",-112079.02277302742,-112071.90733909607,0.0,6.432022571563721,46.98218321800232,53.791712522506714,202.5017125606537,208.00294256210327,378.66064524650574,"unknown","unknown",384.62029576301575,390.43239760398865,413.6962649822235,420.0409710407257,51367.07992315292,"unknown","unknown",51372.73499464989,51378.87386965752,51381.19715547562,"unknown","unknown","unknown","unknown","unknown",51387.98499441147,"unknown",51395.13279724121,51400.22551560402,"unknown","unknown",51405.66970849037,51411.29021692276,51413.330741643906,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",51419.81846690178,"unknown","unknown",51426.13403916359,"",""
"4eff6be","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e1b193b",-40168.66431307793,"unknown",-40161.80120229721,-40156.09068465233,0.0,6.830005407333374,10.680467128753662,17.900485515594482,20.124250888824463,26.16292095184326,41.82796621322632,"unknown","unknown",47.26743817329407,53.911646604537964,57.917503118515015,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",63.715888261795044,"","unknown",70.65055704116821,73.49336886405945,"unknown","unknown",80.52477669715881,86.50198578834534,89.91086554527283,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.08147168159485,"unknown","unknown",104.27804279327393,"",""
"1415cd3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2953e33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a540012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dd88e0f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58cb4bb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d135983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1b88f70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"814517e",-7087.958167552948,"unknown",-7082.457955360413,-7076.240578651428,0.0,5.63903021812439,11.292158365249634,17.59377908706665,32.271767377853394,38.656803131103516,58.92926788330078,"unknown",65.51157355308533,"unknown",72.49186682701111,75.73992443084717,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.02999711036682,"","unknown",88.22459745407104,94.4568567276001,100.25783586502075,"unknown","unknown",106.37877011299133,109.31118702888489,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.50512361526489,"unknown","unknown",123.07886958122253,"",""
"53deb5c",-165977.53151869774,"unknown",-165970.8144352436,-165964.95044445992,0.0,6.183767080307007,8.843087196350098,15.802712678909302,36.51909160614014,43.22256422042847,46.24443173408508,"unknown","unknown",52.17208242416382,59.16740560531616,61.81723141670227,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.87621235847473,"","unknown",73.7641773223877,87089.0422077179,"unknown","unknown",87095.22151064873,87102.33228254318,87104.52409982681,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",87111.46531796455,"unknown","unknown",87117.74751329422,"",""
"e4cf342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c1a9909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"844ab34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f84339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32980f8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fc2538d",-613.5129940509796,"unknown",-607.6444313526154,-601.1619968414307,0.0,6.317094564437866,19.171725511550903,24.691974878311157,26.437921285629272,32.72935509681702,62.49339842796326,"unknown",69.50489521026611,"unknown",76.33236789703369,79.56333589553833,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",85.48048567771912,"","unknown",92.43757438659668,96.27369618415833,103.10451459884644,"unknown","unknown",108.67713332176208,110.41941833496094,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",117.30258917808533,"unknown","unknown",124.0705943107605,"",""
"4c228f6",-1370.199815750122,"unknown",-1363.5221030712128,-1357.367392539978,0.0,6.408566474914551,8.774739265441895,15.928809404373169,19.66087770462036,25.935657501220703,39.03142976760864,"unknown",45.999266624450684,"unknown",53.20650935173035,56.07773494720459,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.71484351158142,"","unknown",68.91596579551697,80.61671996116638,88.70791387557983,"unknown","unknown",94.39635467529297,97.98435473442078,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.24466943740845,"unknown","unknown",108.93679523468018,"",""
"747ce5f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ab42f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41f2447",-12497.892538547516,"unknown",-12491.328632831573,-12484.249393463135,0.0,7.260762929916382,9.438379764556885,15.027055740356445,27.055838108062744,33.770944595336914,44.2113938331604,"unknown","unknown",52.03604745864868,57.73138976097107,60.48386096954346,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.70390343666077,"","unknown",72.3581702709198,76.30511927604675,"unknown","unknown",83.23973941802979,90.35973381996155,93.53001546859741,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",98.74045276641846,"unknown","unknown",105.04988312721252,"",""
"5bf619a",-113136.36860394478,"unknown",-113129.67173862457,-113124.08014988899,0.0,5.6552348136901855,10.08484935760498,16.265161752700806,32.253981590270996,38.53756356239319,76.73941016197205,"unknown","unknown",83.04482316970825,89.63809609413147,152.55593991279602,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",158.17469334602356,"","unknown",164.16199564933777,194.47475624084473,"unknown","unknown",200.87496948242188,208.0424313545227,209.54161190986633,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",216.06420159339905,"unknown","unknown",222.14868664741516,"",""
"a123713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41011fc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4997357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5455b1d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f52861b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d8ecf99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"466a0ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399b994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6568ea1",-9203.204583406448,"unknown",-9197.94310951233,-9191.65642786026,0.0,6.516256809234619,12.779207468032837,18.751641988754272,37.51655316352844,44.78008317947388,51.256176471710205,"unknown",57.949723958969116,"unknown",65.02365493774414,65.99012064933777,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.38060903549194,"","unknown",78.55105996131897,79.90676593780518,"unknown","unknown",86.62907409667969,92.76570892333984,93.92141819000244,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",99.98395943641663,"unknown","unknown",106.25144910812378,"",""
"a839247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d6ad7f",-160762.49448013306,"unknown",-160757.02711081505,-160750.90951681137,0.0,7.04675555229187,11.25321364402771,18.289374589920044,24.21605372428894,30.80689263343811,43.74674606323242,50.41626477241516,"unknown","unknown",56.98961138725281,60.20561742782593,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.19278740882874,"","unknown",73.21917200088501,80.08915448188782,86.94011616706848,"unknown","unknown",93.8374252319336,96.6712851524353,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.42352223396301,"unknown","unknown",110.01860547065735,"",""
"9f79cf4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"528d0fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"900150c",-109418.8338239193,"unknown",-109412.98786306381,-109407.44415688515,0.0,6.089500665664673,8.631214380264282,14.327150344848633,94.94565081596375,101.52676248550415,119.86637139320374,"unknown","unknown",126.06083512306213,132.52263855934143,134.64437794685364,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",140.86408925056458,"","unknown",147.49151396751404,156.13667106628418,"unknown","unknown",163.1355495452881,169.58708333969116,172.69708585739136,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",179.17111659049988,"unknown","unknown",185.3058214187622,"",""
"f91cb3f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"924de30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"959908d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d925650",-197.65033435821533,"unknown",-192.12851357460022,-185.56194877624512,0.0,5.952840805053711,7.6883227825164795,14.649606704711914,34.60034155845642,41.02525544166565,43.41762828826904,"unknown",49.73064732551575,"unknown",55.92908501625061,57.84606957435608,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",63.79940485954285,"","unknown",70.38650107383728,2055160.9288408756,"unknown",2055167.7147636414,"unknown",2055173.131948471,2942502.2209837437,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",2942508.3762266636,"unknown","unknown",2942514.6292271614,"",""
"37798a6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff10184",-151.74965238571167,"unknown",-145.75538063049316,-139.96685028076172,0.0,7.5691728591918945,22090.2307202816,22096.326773643494,22117.6610519886,22124.38656592369,22143.692024946213,"unknown","unknown",22150.03943514824,22156.15826678276,22158.389050006866,22164.269009828568,22170.907640457153,"unknown","unknown",22177.986318588257,22184.588930606842,22186.33974313736,"unknown","unknown","unknown","unknown","unknown",22193.470888376236,"unknown",22198.903418540955,22204.54041004181,22210.22854733467,"unknown","unknown",22215.62350678444,22217.07977962494,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",22224.34444785118,"unknown","unknown",22230.360470056534,"",""
"cde7968",-694426.4568691254,"unknown",-694420.6568522453,-694415.4720051289,0.0,6.147897243499756,14.498039245605469,20.778666973114014,32.637839794158936,38.69894003868103,52.635396003723145,58.56954741477966,"unknown","unknown",64.1189022064209,66.50702142715454,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.29451751708984,"","unknown",78.70529222488403,82.5432391166687,88.20129823684692,"unknown","unknown",94.71315264701843,96.44154024124146,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",102.12723469734192,"unknown","unknown",108.38266921043396,"",""
"a1efa63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52d61f6",-1130.310358285904,"unknown",-1124.7499296665192,-1119.1127569675446,0.0,6.406163215637207,23.969284057617188,30.11918568611145,68.77275562286377,74.6714243888855,97.72554802894592,"unknown","unknown",104.7068510055542,111.05996537208557,114.31032276153564,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.31464433670044,"","unknown",126.87612271308899,145.86130833625793,"unknown","unknown",151.16941261291504,156.7479419708252,167.0064742565155,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",172.27644777297974,"unknown","unknown",178.6262719631195,"",""
