"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","3_1"
"d9696dd",-8353.186821937561,"unknown",-8346.108605146408,-8339.977131128311,0.0,6.129974842071533,27.911676168441772,33.39822506904602,13530.310463190079,13537.282943487167,124439.86743354797,"unknown",124445.34226942062,"unknown",124451.69060945511,124465.76609992981,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",124472.26639866829,"","unknown",124477.91167616844,124486.31687045097,"unknown",124491.64784193039,"unknown",124498.48542356491,124501.73286676407,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",124507.17727446556,"unknown","unknown",124514.366959095,"",""
"eff7ebe",-10781516.104660988,"unknown",-10781510.487391472,-10781504.551078796,0.0,6.699188709259033,9.974605321884155,15.383674621582031,28.3688747882843,34.20227909088135,46.25740671157837,"unknown",51.70536160469055,"unknown",57.581355810165405,62.180912017822266,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.4921178817749,"","unknown",73.17022800445557,84.24806118011475,"unknown",90.5999402999878,"unknown",97.5741024017334,99.61201333999634,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",106.0720579624176,"unknown","unknown",111.6603786945343,-1283.5222523212433,""
"5d4fcbe",-53.218942642211914,"unknown",-46.19270706176758,-39.68813443183899,0.0,6.099097728729248,39.64886784553528,46.82701086997986,53.44310545921326,58.918020248413086,99.51080799102783,"unknown",106.92445850372314,"unknown",113.85575270652771,119.19551396369934,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",126.24118447303772,"","unknown",133.3090100288391,136.00361466407776,"unknown",141.61315608024597,"unknown",146.91108202934265,169.83756160736084,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",176.35775518417358,"unknown","unknown",181.6956672668457,"",""
"965ec7c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170bd80",-85270.04169130325,"unknown",-85264.70015573502,-85259.15684866905,0.0,5.391312122344971,9.790877342224121,16.38150644302368,38.17907786369324,44.447590351104736,74.40402722358704,"unknown",79.84341382980347,"unknown",85.558340549469,87.08547711372375,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",93.25004839897156,"","unknown",98.87973499298096,106.94473671913147,113.4775562286377,"unknown","unknown",120.23718428611755,121.66068077087402,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",127.8824155330658,"unknown","unknown",133.97750663757324,"",""
"e2738b5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7a54533",-4127.228589296341,"unknown",-4121.435513019562,-4114.945302248001,0.0,5.660480976104736,11.02335000038147,17.308192491531372,33.14964842796326,40.37421107292175,47.12849545478821,"unknown","unknown",53.260032176971436,59.13412046432495,68.55880093574524,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.61760640144348,"","unknown",80.71963143348694,90.14881491661072,"unknown",96.35452055931091,"unknown",102.52194690704346,55068.03465652466,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",55074.66036438942,"unknown","unknown",55080.25786614418,"",""
"d874e84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b2a4c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c28b1a9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
