"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"d9696dd",-115268.33915376663,"unknown",-115261.80834054947,-115256.4981367588,0.0,6.070242881774902,20.395376443862915,27.547533988952637,52.415611028671265,59.30818057060242,333063.91590857506,"unknown",333070.79657197,"unknown",333076.3991396427,333079.185952425,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",333084.5874080658,"","unknown",333091.15210461617,333093.34536266327,333099.50378894806,"unknown","unknown",333104.8992843628,333107.5545129776,333114.4698371887,333120.407130003,"unknown",333125.6097869873,"unknown",333131.21438741684,333134.6547319889,"unknown","unknown","unknown","unknown","unknown",333140.3045272827,"unknown",333146.0124139786,""
"eff7ebe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d4fcbe",-67521.35336637497,"unknown",-67514.7051384449,-67509.12472248077,0.0,6.738001108169556,8.1584632396698,13.451271533966064,18.826923608779907,25.904662609100342,41.2654664516449,48.53408718109131,"unknown","unknown",55.45671772956848,66.45369601249695,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.06109428405762,"","unknown",78.78395938873291,82.0821213722229,89.3293616771698,"unknown","unknown",95.08942937850952,271.1100721359253,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",281.1337413787842,"unknown","unknown",287.9657804965973,""
"965ec7c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170bd80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e2738b5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7a54533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d874e84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b2a4c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c28b1a9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
