"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","9A_otro","9B_otro","9C_otro","10_otro","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14"
"eb77de6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1288ac2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ce483d",-542943.7066071033,"unknown",-188.33858966827393,-5.170722484588623,0.0,183.2150375843048,211.2638282775879,278.17020988464355,321.1530981063843,346.96964287757874,355.15321946144104,362.2177290916443,"unknown","unknown",370.2911217212677,372.42923855781555,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",378.7878849506378,"","unknown",384.9063186645508,396.0711591243744,403.6405773162842,"unknown","unknown",410.44552779197693,415.56247997283936,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",424.1648609638214,"unknown","unknown",432.389901638031
"79868cd","unknown","unknown","unknown","unknown",0.0,"unknown",8.558862686157227,"unknown",22.772687911987305,"unknown",31.722450256347656,"unknown","unknown","unknown","unknown",45.56188726425171,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",65.04354977607727,"unknown","unknown","unknown","unknown",78.62121105194092,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown"
"56ee475",-2571.296015739441,"unknown",-2564.9228327274323,-2558.8619844913483,0.0,7.152883291244507,26.363972663879395,33.504148960113525,625.0598781108856,631.3518249988556,634.4089369773865,640.749773979187,"unknown","unknown",647.4195401668549,661.8569886684418,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",668.5682981014252,"","unknown",674.6617782115936,704.1365060806274,710.7218346595764,"unknown","unknown",717.586615562439,718.849684715271,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",724.6808562278748,"unknown","unknown",731.3746547698975
"916c172",-1001.5967893600464,"unknown",-996.2156431674957,-989.4232811927795,0.0,6.859295129776001,10.039285898208618,18.17507767677307,28.71599769592285,35.7278790473938,3392.2985985279083,3398.145776748657,"unknown","unknown",3405.1094443798065,3437.922917366028,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",3444.3451080322266,"","unknown",3450.6525180339813,4698.633938789368,4705.7737073898315,"unknown","unknown",4712.307650566101,4728.564391136169,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",4734.479925870895,"unknown","unknown",4740.374343156815
"d9696dd",-3236.0092220306396,"unknown",-3229.9181609153748,-3223.992565870285,0.0,6.400395393371582,13.099924325942993,18.9691379070282,1483.962886095047,1490.3069233894348,611266.2153840065,611273.3675217628,"unknown","unknown",611280.5366373062,636177.4943776131,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",636184.4801893234,"","unknown",636190.5612084866,636196.3088877201,636202.9254641533,"unknown","unknown",636209.9633235931,636211.5479991436,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",636217.853582859,"unknown","unknown",636223.7179083824
"eff7ebe",-55328.36764502525,"unknown",-55322.57607007027,-55316.9669008255,0.0,5.534439325332642,8.211596250534058,14.441879987716675,27.97760272026062,33.446550369262695,39.34487986564636,46.252647161483765,"unknown","unknown",51.88705372810364,53.75610303878784,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.28577208518982,"","unknown",66.09542560577393,69.4025444984436,74.69783782958984,"unknown","unknown",81.4199755191803,86.04593396186829,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",92.72535872459412,"unknown","unknown",98.51058411598206
"5d4fcbe",-15.278532981872559,"unknown",-8.452909231185913,-1.4630026817321777,0.0,5.932594299316406,8.151034116744995,15.131921291351318,27.45888638496399,34.178340435028076,36.583821058273315,43.684813022613525,"unknown","unknown",49.86620497703552,51.38840174674988,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",57.9705114364624,"","unknown",64.87612748146057,66.78805756568909,72.98929977416992,"unknown","unknown",78.67735362052917,82.32760691642761,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",88.76030588150024,"unknown","unknown",94.75250840187073
"965ec7c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
