"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","otro_3","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","2_2","5_otro_1","4_1"
"3ecbabb",-1874.9969625473022,"unknown",-1868.214118719101,-1861.4337983131409,0.0,6.365725994110107,8.280891180038452,16.689096927642822,31.626110553741455,38.007718324661255,41.40847373008728,47.933889389038086,"unknown","unknown",54.49774241447449,60.81187605857849,67.77632665634155,75.51697611808777,"unknown",81.77668404579163,"unknown",88.5328722000122,90.21839332580566,"unknown","unknown","unknown","unknown","unknown",97.18874192237854,"unknown",104.09934949874878,110.5763030052185,"unknown",117.66713261604309,"unknown",123.63603854179382,125.91825366020203,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",132.33232355117798,"unknown","unknown",138.31005477905273,"","","",""
"c9c92b5",-81278.33755660057,"unknown",-81271.08113527298,-81265.56722736359,0.0,5.8819427490234375,12.624230146408081,21.305474996566772,39.51129746437073,44.91628122329712,48.12229561805725,"unknown","unknown",55.14886260032654,60.89686870574951,62.95804142951965,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.25365662574768,"","unknown",75.68464303016663,90.80070066452026,"unknown","unknown",97.72933888435364,104.86835241317749,106.72873973846436,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",113.45103549957275,"unknown","unknown",119.10270524024963,"","","",""
"f9b9236",-438.5207939147949,"unknown",-433.0803134441376,-427.4309415817261,0.0,6.04485011100769,13.196315288543701,19.828510999679565,74.81422019004822,81.8415596485138,96.11438155174255,"unknown",103.10257411003113,"unknown",110.07343602180481,113.08791971206665,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.16945672035217,"","unknown",126.32666730880737,138.95254015922546,"unknown",145.43722677230835,"unknown",152.08493781089783,154.2491283416748,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",160.81311106681824,"unknown","unknown",167.66837239265442,"","","",""
"4a0236d",-5694.6385333538055,"unknown",-5688.363257408142,-5682.607156276703,0.0,5.799280881881714,905936.2142961025,905946.5158727169,906005.6250221729,906011.7312459946,906032.2987215519,"unknown","unknown",906038.2407894135,906045.3067061901,906049.0148618221,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",906056.1614921093,"","unknown",906062.8681838512,906083.7035801411,"unknown","unknown",906090.2894892693,906097.0278937817,906106.509156704,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",906113.1240839958,"unknown","unknown",906118.4797875881,"","","",""
"b7a265d",-31441.726823091507,"unknown",-31435.038665771484,-31429.283515691757,0.0,5.682426452636719,9.720035791397095,16.65869951248169,31.532084703445435,38.791247844696045,45.4148964881897,52.36790728569031,"unknown","unknown",57.90000629425049,59.9318630695343,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.94304466247559,"","unknown",71.87771034240723,83.22982168197632,90.01646494865417,"unknown","unknown",96.80827379226685,98.96181583404541,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",105.58692979812622,"unknown","unknown",111.54050660133362,"","","",""
"912afde",-130949.61206150055,"unknown",-130943.06346440315,-130936.00123906136,0.0,5.943963289260864,10.428189754486084,18.347285509109497,35.26704812049866,41.494422912597656,50.34449291229248,"unknown",57.051756143569946,"unknown",62.89067196846008,66.82824921607971,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.67196679115295,"","unknown",80.05940890312195,89.64408016204834,95.77162718772888,"unknown","unknown",101.57332396507263,104.52610063552856,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",110.89723706245422,"unknown","unknown",116.20248913764954,"","","",""
"c97639e",-5784.390538215637,"unknown",-5778.446291685104,-5772.287230014801,0.0,6.168750524520874,12.525041341781616,19.473122119903564,37.43197226524353,43.97930312156677,47.08405327796936,"unknown","unknown",52.949713706970215,59.216984033584595,60.78192710876465,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.90487504005432,"","unknown",74.85447859764099,101.4381353855133,"unknown","unknown",108.42659282684326,115.54417133331299,116.86652517318726,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",123.0304319858551,"unknown","unknown",128.3035228252411,"","","",""
"af72486",-99958.31068897247,"unknown",-99951.03576350212,-99945.43820142746,0.0,5.92113471031189,12.837009906768799,20.866799354553223,37.02742123603821,43.60068345069885,52.519126892089844,"unknown",59.70244121551514,"unknown",65.62784337997437,68.10884237289429,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.30090165138245,"","unknown",81.37180972099304,96.26506543159485,"unknown","unknown",102.60080218315125,109.35736918449402,111.67092251777649,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",118.47800087928772,"unknown","unknown",125.19735598564148,"","","",""
"e2517d9",-132363.07896208763,"unknown",-132356.62346982956,-132350.1670665741,0.0,5.903757572174072,10.31848406791687,16.85753893852234,37.444928884506226,43.59159231185913,60.7003436088562,"unknown","unknown",66.65733337402344,74.00574064254761,76.67681097984314,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.84200716018677,"","unknown",89.00874423980713,147.328369140625,154.02152252197266,"unknown","unknown",160.57060170173645,163.17123413085938,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",169.6245675086975,"unknown","unknown",175.81986546516418,"","","",""
"fc4adfc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e88a68",-19122.238279104233,"unknown",-19115.331421136856,-19109.83614206314,0.0,6.756903171539307,19.58137798309326,27.8061363697052,50.96059846878052,57.34609913825989,75.61102557182312,"unknown","unknown",81.56969451904297,87.97056984901428,93.58981490135193,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",100.77533268928528,"","unknown",108.10758447647095,129.18694877624512,135.5562047958374,"unknown","unknown",141.5701630115509,143.42961359024048,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",149.39317774772644,"unknown","unknown",156.57894802093506,"","","",""
"9d97673",-279076.99377679825,"unknown",-279071.4169821739,-279065.3240404129,0.0,6.020624876022339,9.702818393707275,17.950729370117188,34.57332992553711,41.240782260894775,47.64047050476074,"unknown","unknown",53.7988007068634,59.94800639152527,62.38078260421753,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.60155415534973,"","unknown",73.259596824646,86.2790641784668,91.84487080574036,"unknown","unknown",98.23610424995422,100.33224368095398,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",107.62608361244202,"unknown","unknown",113.26601767539978,"","","",""
"7baeff7",-414427.29297184944,"unknown",-414408.5344042778,-414383.27970957756,0.0,6.446063041687012,3254254.072471142,3254263.1200504303,3254284.733267784,3254290.394717455,3254299.8952093124,"unknown","unknown",3254306.148146391,3254312.7884151936,3257272.750919342,3257279.919816494,3331887.5102758408,"unknown","unknown",3331893.6055378914,3331899.7266483307,3331901.4975943565,"unknown","unknown","unknown","unknown","unknown",3331908.2104251385,"unknown",3331915.207146883,3331999.5430562496,3332005.451129198,"unknown","unknown",3332011.2617809772,3332012.8465354443,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",3332018.348803997,"unknown","unknown",3332024.0235841274,"","","",""
"aa07d95",-7231.256248950958,"unknown",-7225.023097038269,-7218.864216327667,0.0,6.3097922801971436,34.18307018280029,42.15341639518738,69.27052688598633,74.87419557571411,79.66942501068115,"unknown","unknown",85.59776139259338,92.33379006385803,148.8092315196991,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",154.21454739570618,"","unknown",159.7489950656891,177.28852009773254,"unknown","unknown",183.83851313591003,190.2060432434082,192.33307123184204,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",198.87957525253296,"unknown","unknown",205.80387711524963,"","","",""
"d27b032",-8126.835339546204,"unknown",-8120.537415266037,-8114.289306163788,0.0,6.022508859634399,8.521520614624023,15.556404113769531,38.3998076915741,44.58671498298645,48.74482274055481,"unknown",54.393898010253906,"unknown",60.10651183128357,64.93046617507935,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",71.33933520317078,"","unknown",77.68871307373047,82.3412218093872,"unknown",88.54571342468262,"unknown",95.5097873210907,99.32857298851013,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",105.61214256286621,"unknown","unknown",112.10459351539612,"","","",""
"ffa62f5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951",-323667.9147987366,"unknown",-323661.85979270935,-323656.57324385643,0.0,6.82246208190918,9.157189846038818,16.203696966171265,32.010342836380005,50.20936608314514,71.90053343772888,"unknown",77.6104576587677,"unknown",83.3868477344513,533.6361589431763,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",539.0538597106934,"","unknown",545.6098637580872,552.7632465362549,"unknown","unknown",558.6923835277557,565.5282442569733,566.8974230289459,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",572.4288346767426,"unknown","unknown",578.90722823143,"","","",""
"85ba0bb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13dba9e",-11101.568414926529,"unknown",-11095.371705770493,-11089.578507184982,0.0,7.047086954116821,11.207509994506836,19.067325592041016,42.059555530548096,48.882487535476685,56.20693755149841,"unknown","unknown",61.7680287361145,68.71767163276672,70.52164626121521,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.20529580116272,"","unknown",81.56227350234985,87.68408417701721,"unknown","unknown",93.77706289291382,99.82468748092651,102.73615217208862,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",109.38241624832153,"unknown","unknown",116.54913425445557,"","","",""
"e6d310e",-103970.24315977097,"unknown",-103963.08868217468,-103957.75215601921,0.0,6.124066591262817,11.061145544052124,17.925928592681885,41.17833614349365,48.202043533325195,55.36642503738403,"unknown",61.360546827316284,"unknown",68.31743216514587,70.71193027496338,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.47847104072571,"","unknown",82.44262075424194,90.38246464729309,96.82636713981628,"unknown","unknown",102.71617221832275,105.37646245956421,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",110.8763587474823,"unknown","unknown",116.92436599731445,"","","",""
"8c74aa5",-274012.91786289215,"unknown",-274006.89490890503,-274000.4856259823,0.0,6.0353288650512695,11.146400213241577,18.500654220581055,32.642516136169434,39.75368809700012,44.47097039222717,50.66118621826172,"unknown","unknown",56.59786772727966,58.13211750984192,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.68332648277283,"","unknown",70.88235425949097,77.77716112136841,"unknown",84.51924109458923,"unknown",91.16381597518921,92.56044864654541,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",98.88552570343018,"unknown","unknown",104.4817156791687,"","","",""
"679fa36",-190519.86971521378,"unknown",-190513.55670380592,-190507.3275206089,0.0,6.346650838851929,9.06711220741272,17.716781854629517,45.1000292301178,51.39576268196106,54.3596670627594,59.65231251716614,"unknown","unknown",65.67679691314697,67.2276451587677,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.09461426734924,"","unknown",79.15518736839294,89.16919708251953,95.39213466644287,"unknown","unknown",101.54014611244202,105.93675303459167,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",112.37357211112976,"unknown","unknown",117.90654444694519,"","","",""
"b1d77f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b164bf7",-273.4144003391266,"unknown",-268.1453902721405,-261.78081464767456,0.0,5.579693078994751,10.442614793777466,18.48814368247986,36.97929286956787,43.6178183555603,56.06015086174011,"unknown","unknown",62.621904134750366,68.39629697799683,70.86309766769409,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.35398817062378,"","unknown",82.21715116500854,94.94919896125793,"unknown","unknown",101.9678328037262,107.34333920478821,108.90100979804993,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",115.92943167686462,"unknown","unknown",122.76104378700256,"","","",""
"7e62763",-238634.54533433914,"unknown",-238627.75381159782,-238621.77786016464,0.0,6.472135305404663,10.649019479751587,18.30562949180603,58.844698905944824,65.32084345817566,76.577388048172,"unknown",82.40171337127686,"unknown",87.69309949874878,14305.847549676895,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",14311.37200140953,"","unknown",14317.205625772476,14333.749779224396,"unknown",14340.461791038513,"unknown",14347.180597305298,14348.737739086151,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",14354.636809825897,"unknown","unknown",14360.464393377304,"","","",""
"c7a7d85",-316575.49262332916,"unknown",-316569.01250481606,-316563.7391269207,0.0,6.007646322250366,11.583621501922607,18.799184799194336,38.30124258995056,45.53846859931946,67.68792533874512,"unknown",74.41183829307556,"unknown",81.4818115234375,85.14704370498657,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",91.92223691940308,"","unknown",98.58063578605652,105.44723129272461,111.67107439041138,"unknown","unknown",118.80847573280334,120.47125291824341,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",126.83477973937988,"unknown","unknown",133.50040984153748,"","","",""
"3b7f267",-230.23904132843018,"unknown",-224.32923412322998,-217.98443293571472,0.0,6.862857103347778,11.01883840560913,19.257978677749634,123.60048127174377,133.40880966186523,191.29585242271423,"unknown","unknown",198.56210851669312,204.95220708847046,210.26799201965332,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",216.94301199913025,"","unknown",222.3639531135559,311.5985977649689,"unknown","unknown",317.5510301589966,324.7505855560303,328.2318606376648,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",335.2299292087555,"unknown","unknown",342.1766266822815,"","","",""
"fa1efad",-55532.990142822266,"unknown",-55527.71741461754,-55521.36218333244,0.0,5.5959320068359375,17.80682921409607,24.922898769378662,47.9356644153595,54.83804106712341,64.96114134788513,"unknown",70.63500690460205,"unknown",75.9787802696228,81.09483885765076,87.45454001426697,95.42848920822144,"unknown","unknown",101.13545370101929,107.99598717689514,114.34189176559448,"unknown","unknown","unknown","unknown","unknown",120.74014902114868,"unknown",127.51471710205078,162.48707580566406,"unknown",169.3293058872223,"unknown",174.86977243423462,177.76773047447205,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",183.01330757141113,"unknown","unknown",190.04221272468567,"","","",""
"4a9b689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49bd7ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae58bf1",-8300.352091789246,"unknown",-8293.541375160217,-8287.683567523956,0.0,5.7308008670806885,10.176090240478516,18.71741485595703,38.590686559677124,44.75687527656555,83.63061141967773,"unknown","unknown",155.3202269077301,223.80621886253357,241.6443338394165,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",293.2077088356018,"","unknown",300.05573654174805,314.922012090683,"unknown","unknown",320.38675832748413,326.5976016521454,365.79526710510254,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",372.94630885124207,"unknown","unknown",378.8101007938385,"","","",""
"492238f",-320.4046559333801,"unknown",-313.64820289611816,-307.6071045398712,0.0,5.5708770751953125,9.34264063835144,17.890653610229492,52.24995136260986,59.68464016914368,78.85971736907959,"unknown",85.83068752288818,"unknown",92.23799061775208,94.35281705856323,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",100.647616147995,"","unknown",106.42721223831177,126.04811096191406,"unknown",131.60135912895203,"unknown",138.1394236087799,140.27010583877563,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",147.27047514915466,"unknown","unknown",153.2027997970581,"","","",""
"65acecd",-106755.95935988426,"unknown",-106749.18147587776,-106743.73193311691,0.0,7.0152647495269775,9.173828125,16.70778203010559,32.916067123413086,39.88841247558594,43.39421820640564,"unknown","unknown",49.093156576156616,56.2166702747345,57.43577313423157,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.29627442359924,"","unknown",70.03138995170593,75.17866230010986,"unknown","unknown",80.73388886451721,86.00953125953674,89.55476236343384,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",95.70684361457825,"unknown","unknown",102.00932717323303,"","","",""
"43c977d",-49708.556592702866,"unknown",-49701.80776023865,-49696.65393733978,0.0,6.431384563446045,10.638710260391235,19.145763874053955,42.96263027191162,48.73791193962097,73.39032483100891,79.67305564880371,"unknown","unknown",86.35166263580322,89.52183842658997,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",94.78358864784241,"","unknown",101.36850142478943,117.79160213470459,"unknown","unknown",124.4756498336792,131.10742902755737,133.51087999343872,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",140.58706760406494,"unknown","unknown",146.04877924919128,"","","",""
"4eff6be",-189143.62899065018,"unknown",-189137.94525647163,-189130.79919338226,0.0,6.036123991012573,9.088736534118652,17.608604192733765,25.01823663711548,31.853332042694092,33.35289263725281,"unknown","unknown",39.735087156295776,46.654098987579346,48.565255880355835,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",55.09914827346802,"","unknown",60.83787417411804,518200.76131653786,"unknown","unknown",518208.1205022335,518214.03329348564,518215.5429019928,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",518222.1808362007,"unknown","unknown",518227.88549399376,-87801.3588013649,"","",""
"e1b193b",-7305.3915157318115,"unknown",-7299.539614915848,-7293.793569326401,0.0,6.433591365814209,9.636427402496338,17.820396184921265,31.276955604553223,36.71083474159241,46.01270270347595,"unknown","unknown",52.13087439537048,58.17578125,60.90096092224121,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.04896116256714,"","unknown",74.6781108379364,109.91814732551575,"unknown",117.07222723960876,"unknown",123.13391661643982,124.74141192436218,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",130.88569498062134,"unknown","unknown",136.2226951122284,"","","",""
"1415cd3",-101261.22866368294,"unknown",-101254.22918176651,-101247.94114661217,0.0,7.123546600341797,10.439265251159668,18.001102924346924,20.674198865890503,27.808990478515625,31.94711399078369,"unknown","unknown",39.05179190635681,45.78396415710449,47.524006366729736,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",54.50608515739441,"","unknown",61.691401958465576,66.84982228279114,73.84325528144836,"unknown","unknown",80.66930055618286,82.23016834259033,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",87.68215441703796,"unknown","unknown",93.86856055259705,"","","",""
"2953e33",-10494.47841501236,"unknown",-10489.018738746643,-10482.10229253769,0.0,7.107437372207642,8.86856985092163,16.897294282913208,18.839400053024292,24.481502056121826,36.740036725997925,"unknown","unknown",43.82029056549072,50.48202395439148,52.4076144695282,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.38839530944824,"","unknown",66.18440747261047,72.69592618942261,"unknown","unknown",79.55599212646484,85.16449236869812,87.27739930152893,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",93.83687043190002,"unknown","unknown",100.69502353668213,"","","",""
"a540012",-444072.1984722614,"unknown",-444065.24560523033,-444059.14431500435,0.0,6.715955018997192,10.567147970199585,18.5565402507782,31.934606075286865,38.47095704078674,75.87502980232239,82.42417502403259,"unknown","unknown",88.22739505767822,90.32113552093506,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.28177404403687,"","unknown",102.99645352363586,153.75635147094727,"unknown",160.1139726638794,"unknown",167.09223413467407,169.15943574905396,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",175.7524607181549,"unknown","unknown",182.46680998802185,"","","",""
"dd88e0f",-27306.48565840721,"unknown",-27299.748542547226,-27294.51227760315,0.0,6.348509788513184,11.897197723388672,19.044549226760864,36.07550835609436,42.4970064163208,48.143240451812744,"unknown","unknown",53.647767305374146,59.00715923309326,77.15092778205872,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",83.9128155708313,"","unknown",90.55309009552002,329.8156077861786,"unknown","unknown",337.85088872909546,343.69962334632874,346.6413335800171,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",353.4204988479614,"unknown","unknown",360.23448872566223,"","","",""
"58cb4bb",-3402.1342980861664,"unknown",-3396.7765741348267,-3391.255450963974,0.0,5.820753812789917,9.13426661491394,16.749800443649292,34.96353459358215,41.44469404220581,57.679983615875244,64.34939360618591,"unknown","unknown",70.9392740726471,77.19508409500122,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",84.1933331489563,"","unknown",89.67449426651001,103.10294222831726,"unknown","unknown",109.54732036590576,115.13044881820679,118.06371688842773,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",124.68347764015198,"unknown","unknown",131.67770791053772,"","","",""
"d135983",-115666.40577101707,"unknown",-115660.10202050209,-115653.8286743164,0.0,6.7252843379974365,12.465636253356934,19.85725998878479,37.80108404159546,44.88600707054138,51.67114210128784,"unknown","unknown",58.32299590110779,65.50456118583679,81.14984464645386,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",86.52495861053467,"","unknown",93.28488779067993,103.57463502883911,"unknown","unknown",108.99560117721558,115.50368785858154,121.85957837104797,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",127.20651602745056,"unknown","unknown",132.93804812431335,"","","",""
"1b88f70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"814517e",-31.958266973495483,"unknown",-25.641833305358887,-18.49226427078247,0.0,6.617997407913208,39.590110301971436,47.74524426460266,71.61835074424744,78.85938048362732,126.70920753479004,"unknown",133.47699570655823,"unknown",140.17790389060974,142.34879732131958,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",147.87449717521667,"","unknown",153.88609838485718,168.1030933856964,"unknown",173.67163062095642,"unknown",180.15822458267212,183.02922701835632,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",189.07277059555054,"unknown","unknown",195.29814338684082,"","","",""
"53deb5c",-81545.497371912,"unknown",-81539.38629221916,-81532.75777173042,0.0,6.022933721542358,10.898005962371826,17.535975456237793,36.253244400024414,42.274062156677246,49.17997097969055,"unknown","unknown",54.82111358642578,60.94239687919617,64.66855025291443,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",71.29440999031067,"","unknown",77.51823663711548,87.66395473480225,"unknown","unknown",94.95216298103333,100.2832579612732,105.41038608551025,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",113.37157654762268,"unknown","unknown",119.51168704032898,"","","",""
"e4cf342",-37339.296759843826,"unknown",-37333.68969345093,-37327.46668839455,0.0,7.264518976211548,19.866142749786377,26.885626077651978,65.51492238044739,72.41838502883911,84.77755236625671,"unknown","unknown",91.11801743507385,97.23909139633179,100.94476532936096,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",106.10539698600769,"","unknown",111.5465919971466,126.5132999420166,"unknown","unknown",133.6636507511139,140.5956392288208,143.16527581214905,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",148.84060144424438,"unknown","unknown",154.67201852798462,"","","",""
"c1a9909",-2979.4366133213043,"unknown",-2973.6374638080597,-2967.9957897663116,0.0,7.182112455368042,15.313571691513062,23.83908438682556,34.20004439353943,40.824238300323486,48.025410890579224,"unknown","unknown",53.52096724510193,60.82841086387634,62.2794668674469,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.60165619850159,"","unknown",74.03877711296082,84.22312593460083,"unknown","unknown",91.14110898971558,97.30086255073547,98.46922898292542,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",104.77658557891846,"unknown","unknown",110.73914241790771,"","","",""
"844ab34",-20840.359278440475,"unknown",-20829.304550886154,-20821.99375462532,0.0,5.639997482299805,13.69981336593628,21.380647897720337,1383.8231897354126,1389.4339933395386,1399.036937713623,"unknown","unknown",1405.8898239135742,1412.7627980709076,1414.872002363205,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1420.5054528713226,"","unknown",1426.6667218208313,1458.0456891059875,"unknown",1463.5219511985779,"unknown",1469.1824316978455,1471.2461185455322,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",1477.6238284111023,"unknown","unknown",1484.4127869606018,"","","",""
"5f84339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32980f8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fc2538d",-5770.673682928085,"unknown",-5764.324082136154,-5758.253117084503,0.0,8.136313915252686,22.973535299301147,30.543781995773315,54.09495162963867,61.06189513206482,93.43816828727722,"unknown",100.06427526473999,"unknown",107.19145560264587,108.68499565124512,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",115.42424631118774,"","unknown",120.89338397979736,127.63479399681091,133.0956494808197,"unknown","unknown",140.0651695728302,141.6345021724701,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",148.51311421394348,"unknown","unknown",154.76317954063416,"","","",""
"4c228f6",-1906.77410364151,"unknown",-1901.0578727722168,-1894.9066395759583,0.0,6.085010051727295,9.961337566375732,18.56922698020935,32.96795606613159,38.55971384048462,41.68558955192566,47.61628746986389,"unknown","unknown",53.74199056625366,65.24562430381775,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.87155652046204,"","unknown",76.11218738555908,81.65169835090637,86.8882646560669,"unknown","unknown",92.51264071464539,97.43104839324951,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",103.69520044326782,"unknown","unknown",109.70487070083618,"","","",""
