"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"fb6ca94",-274299.63705182076,"unknown",-274293.58727908134,-274287.96678209305,0.0,6.581012010574341,11.456692695617676,19.653504371643066,33.913135051727295,40.82707381248474,43.7266263961792,49.273930072784424,"unknown","unknown",55.78209185600281,57.15604090690613,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.24798727035522,"","unknown",70.93620038032532,77.14457201957703,"unknown",82.92190361022949,"unknown",88.24888944625854,89.70833683013916,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",95.63663101196289,"unknown","unknown",101.70656943321228,""
"5a20153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"516417f",-24055.819498300552,"unknown",-24050.39469885826,-24043.230515241623,0.0,5.857564210891724,12.496389627456665,19.57158589363098,36.145320653915405,42.541454553604126,56.17151141166687,"unknown",62.23800468444824,"unknown",68.02865672111511,69.88088154792786,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.86645841598511,"","unknown",82.09859704971313,92.19145727157593,99.52085065841675,"unknown","unknown",106.52273535728455,108.99273347854614,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",115.24917483329773,"unknown","unknown",120.82193565368652,""
"7a0eabe",-2408.937697649002,"unknown",-2402.915881872177,-2396.417326450348,0.0,5.486762046813965,8.744970560073853,17.171871185302734,44.777474880218506,51.205201148986816,57.2745361328125,63.86487865447998,"unknown","unknown",69.75358247756958,72.82199716567993,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",78.2491545677185,"","unknown",84.25171637535095,175.47683238983154,"unknown",181.56613850593567,"unknown",188.75322031974792,190.82938814163208,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",197.95967411994934,"unknown","unknown",205.0623779296875,""
"7b65802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2949a28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e09b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7da3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2f5762a",-16984.66757631302,"unknown",-16978.11881160736,-16971.109199523926,0.0,5.5453691482543945,9.668076992034912,16.817588567733765,26.496166229248047,32.68475413322449,37.116159200668335,"unknown","unknown",42.73257827758789,49.77992272377014,51.571627378463745,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",58.614983797073364,"","unknown",65.48421955108643,67.94359588623047,"unknown","unknown",74.1421685218811,80.43960237503052,82.19741535186768,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",87.92004704475403,"unknown","unknown",93.87954688072205,""
"50a0fdd",-60187.09185767174,"unknown",-60181.45416545868,-60175.76119852066,0.0,6.81660270690918,9.614291906356812,18.214982748031616,29.331246614456177,36.7696533203125,46.51589560508728,52.18787360191345,"unknown","unknown",57.981231451034546,59.251152992248535,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.86448049545288,"","unknown",72.17119789123535,77.96006560325623,"unknown","unknown",84.89350152015686,91.22527360916138,93.45401406288147,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",100.21040081977844,"unknown","unknown",105.50754880905151,""
"b7cec81",-16519.14929318428,"unknown",-16512.52414751053,-16506.94806241989,0.0,6.770005941390991,10.915010690689087,18.433887481689453,29.200785160064697,35.5799994468689,44.88905572891235,"unknown","unknown",51.18275761604309,56.82368350028992,59.186355113983154,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.79133725166321,"","unknown",70.92205452919006,75.61164617538452,"unknown","unknown",81.89446568489075,88.45435667037964,90.42834973335266,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.45853042602539,"unknown","unknown",103.42479610443115,""
