"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"170bd80",-280720.94469094276,"unknown",-280714.46425914764,-280708.52537846565,0.0,6.498818635940552,10.52782940864563,17.46753478050232,37.823023557662964,43.22772669792175,59.315303564071655,"unknown","unknown",65.01169085502625,71.61964440345764,73.38657569885254,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.13186073303223,"","unknown",85.05261945724487,104.18002343177795,"unknown",111.36093640327454,"unknown",118.34486126899719,120.39131045341492,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",126.22777509689331,"unknown","unknown",132.42577862739563,""
"e2738b5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7a54533","unknown","unknown","unknown","unknown",0.0,"unknown",13.545985460281372,"unknown",34.43341135978699,"unknown",44.55366587638855,"unknown","unknown","unknown","unknown",60.18118453025818,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",78.14713931083679,"unknown","unknown","unknown","unknown",94.52803754806519,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"d874e84",-2052.0176758766174,"unknown",-2046.58105635643,-2039.6809644699097,0.0,7.211673974990845,40.178266286849976,48.208168506622314,66.15442657470703,72.14302515983582,87.13596940040588,"unknown",93.54054093360901,"unknown",99.66848254203796,105.49344205856323,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.42833995819092,"","unknown",118.27478623390198,121.51474046707153,127.0265474319458,"unknown","unknown",133.4194176197052,137.73818564414978,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",143.63822555541992,"unknown","unknown",149.12212824821472,""
"65b2a4c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c28b1a9",-29843.459106445312,"unknown",-29833.888615608215,-29798.55126428604,0.0,7.316766738891602,12.286073446273804,19.16998529434204,32.952173948287964,39.391162633895874,49.135404109954834,"unknown",54.52100896835327,"unknown",60.37658739089966,62.655437707901,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.3916244506836,"","unknown",73.78556156158447,83.61308002471924,"unknown",90.72912526130676,"unknown",97.61973428726196,630.6269781589508,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",635.8996388912201,"unknown","unknown",642.0037136077881,""
"402df77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7384692",-754739.4185791016,"unknown",-754732.218804121,-754726.3208959103,0.0,5.7725818157196045,11.974117517471313,19.059431076049805,69.59937000274658,76.50040102005005,80.97176194190979,"unknown","unknown",87.82624006271362,94.14927983283997,96.42219519615173,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",102.53222489356995,"","unknown",109.35079979896545,126.56271505355835,132.3726212978363,"unknown","unknown",137.56001138687134,139.18545055389404,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",144.8502390384674,"unknown","unknown",151.54559779167175,""
"90ccafb",-206296.95885634422,"unknown",-206289.83006310463,-206282.90857172012,0.0,6.978953123092651,12.068491220474243,19.549943685531616,29.615936994552612,36.14716291427612,44.08498239517212,50.738332986831665,"unknown","unknown",57.7475368976593,61.05262732505798,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.90096855163574,"","unknown",73.27812051773071,789260.9709010124,789266.2792720795,"unknown","unknown",789271.6169204712,789274.1972846985,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",789280.1136045456,"unknown","unknown",789287.3142590523,""
"0327530",-55044.298079013824,"unknown",-55038.15924787521,-55031.55710411072,0.0,7.0005927085876465,11.098337173461914,18.09609580039978,45.569891929626465,52.774736642837524,63.27838730812073,"unknown",68.62373304367065,"unknown",75.84016561508179,77.40522599220276,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",84.55358695983887,"","unknown",91.17137217521667,110.23852562904358,117.00234127044678,"unknown","unknown",123.86747288703918,125.88922119140625,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",132.21640825271606,"unknown","unknown",138.67020845413208,""
